_id,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,siteID,spaceID,stationID,userID,duracion_horas
5e55ca1ef9af8b760613c5c2,2020-02-09 22:31:47+00:00,2020-02-10 03:46:10+00:00,2020-02-09 23:14:48+00:00,7.893,0002,CA-306,2-39-130-31,000004521,5.239722222222222
5e55ca1ef9af8b760613c5c3,2020-02-09 22:32:08+00:00,2020-02-10 00:43:45+00:00,2020-02-09 23:12:03+00:00,0.791,0002,CA-309,2-39-127-19,000001920,2.193611111111111
5e55ca1ef9af8b760613c5c4,2020-02-09 22:46:08+00:00,2020-02-11 23:27:54+00:00,2020-02-10 00:49:25+00:00,12.627,0002,CA-492,2-39-79-383,000004913,48.69611111111111
5e55ca1ef9af8b760613c5c5,2020-02-10 00:46:34+00:00,2020-02-10 02:58:58+00:00,2020-02-10 00:49:27+00:00,0.865,0002,CA-303,2-39-139-28,,2.2066666666666666
5e55ca1ef9af8b760613c5c6,2020-02-10 03:17:55+00:00,2020-02-10 04:10:46+00:00,2020-02-10 03:35:34+00:00,2.621,0002,CA-311,2-39-125-21,000004622,0.8808333333333334
5e571bacf9af8b7a25458752,2020-02-10 14:10:37+00:00,2020-02-10 15:19:45+00:00,,3.538,0002,CA-315,2-39-89-25,000000743,1.1522222222222223
5e571bacf9af8b7a25458753,2020-02-10 15:46:46+00:00,2020-02-11 00:02:58+00:00,2020-02-10 19:21:27+00:00,1.108,0002,CA-491,2-39-79-382,,8.27
5e571bacf9af8b7a25458754,2020-02-10 15:50:14+00:00,2020-02-11 01:44:07+00:00,2020-02-11 01:04:06+00:00,53.925,0002,CA-323,2-39-78-366,000003853,9.898055555555555
5e571bacf9af8b7a25458755,2020-02-10 15:57:38+00:00,2020-02-10 16:24:29+00:00,,0.717,0002,CA-489,2-39-79-380,,0.4475
5e571bacf9af8b7a25458756,2020-02-10 16:48:55+00:00,2020-02-11 01:35:39+00:00,2020-02-10 19:26:17+00:00,6.113,0002,CA-327,2-39-79-379,000005368,8.778888888888888
5e571bacf9af8b7a25458757,2020-02-10 16:54:30+00:00,2020-02-11 02:01:20+00:00,2020-02-10 20:44:30+00:00,23.362,0002,CA-325,2-39-79-377,000001104,9.113888888888889
5e571bacf9af8b7a25458758,2020-02-10 17:02:21+00:00,2020-02-11 05:03:22+00:00,2020-02-10 19:21:27+00:00,4.441,0002,CA-315,2-39-89-25,000000743,12.016944444444444
5e571bacf9af8b7a25458759,2020-02-10 17:13:41+00:00,2020-02-11 03:41:42+00:00,2020-02-10 19:21:29+00:00,4.263,0002,CA-307,2-39-129-17,000000567,10.466944444444444
5e571bacf9af8b7a2545875a,2020-02-10 17:13:53+00:00,2020-02-11 02:07:15+00:00,2020-02-10 19:21:29+00:00,5.946,0002,CA-319,2-39-95-27,000000891,8.889444444444445
5e571bacf9af8b7a2545875b,2020-02-10 17:32:16+00:00,2020-02-11 01:07:09+00:00,2020-02-11 00:18:49+00:00,9.891,0002,CA-502,2-39-88-438,000001534,7.581388888888889
5e571bacf9af8b7a2545875c,2020-02-10 17:36:51+00:00,2020-02-11 00:08:06+00:00,2020-02-10 19:21:28+00:00,4.375,0002,CA-309,2-39-127-19,000001912,6.520833333333333
5e571bacf9af8b7a2545875d,2020-02-10 17:37:15+00:00,2020-02-11 01:24:44+00:00,2020-02-11 01:25:44+00:00,27.234,0002,CA-496,2-39-78-362,000002961,7.791388888888889
5e571bacf9af8b7a2545875e,2020-02-10 17:38:12+00:00,2020-02-11 01:14:59+00:00,2020-02-10 21:24:01+00:00,10.768,0002,CA-321,2-39-78-365,000000677,7.6130555555555555
5e571bacf9af8b7a2545875f,2020-02-10 17:48:01+00:00,2020-02-10 21:06:30+00:00,2020-02-10 19:21:28+00:00,2.838,0002,CA-311,2-39-125-21,000001366,3.3080555555555557
5e571bacf9af8b7a25458760,2020-02-10 17:58:37+00:00,2020-02-10 19:07:03+00:00,,7.401,0002,CA-312,2-39-124-22,000001626,1.1405555555555555
5e571bacf9af8b7a25458761,2020-02-10 18:04:58+00:00,2020-02-11 02:32:20+00:00,2020-02-11 02:32:15+00:00,3.348,0002,CA-489,2-39-79-380,,8.456111111111111
5e571bacf9af8b7a25458762,2020-02-10 18:33:58+00:00,2020-02-11 03:09:48+00:00,2020-02-10 20:52:19+00:00,14.005,0002,CA-316,2-39-90-26,000000558,8.597222222222221
5e571bacf9af8b7a25458763,2020-02-10 18:38:30+00:00,2020-02-11 02:18:38+00:00,2020-02-11 02:13:51+00:00,1.029,0002,CA-324,2-39-79-376,,7.668888888888889
5e571bacf9af8b7a25458764,2020-02-10 18:57:58+00:00,2020-02-10 21:42:25+00:00,2020-02-10 19:45:37+00:00,4.133,0002,CA-313,2-39-123-23,000000668,2.7408333333333332
5e571bacf9af8b7a25458765,2020-02-10 19:07:24+00:00,2020-02-11 01:37:02+00:00,2020-02-11 01:36:59+00:00,15.896,0002,CA-322,2-39-78-360,000004947,6.493888888888889
5e571bacf9af8b7a25458766,2020-02-10 19:09:42+00:00,2020-02-11 03:01:01+00:00,2020-02-10 20:50:23+00:00,5.123,0002,CA-310,2-39-126-20,000002170,7.855277777777777
5e571bacf9af8b7a25458767,2020-02-10 19:31:58+00:00,2020-02-11 01:14:23+00:00,2020-02-11 01:10:56+00:00,0.945,0002,CA-320,2-39-78-363,,5.706944444444445
5e571bacf9af8b7a25458768,2020-02-10 19:54:57+00:00,2020-02-10 20:59:11+00:00,2020-02-10 20:23:27+00:00,1.813,0002,CA-306,2-39-130-31,000000798,1.0705555555555555
5e571bacf9af8b7a25458769,2020-02-10 20:21:26+00:00,2020-02-11 02:51:07+00:00,2020-02-10 22:18:41+00:00,6.355,0002,CA-318,2-39-92-436,000001124,6.494722222222222
5e571bacf9af8b7a2545876a,2020-02-10 20:42:37+00:00,2020-02-11 01:03:10+00:00,2020-02-11 01:02:12+00:00,7.168,0002,CA-494,2-39-78-367,000002291,4.3425
5e571bacf9af8b7a2545876b,2020-02-10 21:08:09+00:00,2020-02-11 03:01:22+00:00,2020-02-10 22:49:01+00:00,5.456,0002,CA-498,2-39-92-442,000000515,5.8869444444444445
5e571bacf9af8b7a2545876c,2020-02-10 21:47:05+00:00,2020-02-11 04:49:12+00:00,2020-02-10 22:59:31+00:00,2.352,0002,CA-317,2-39-91-437,000001082,7.035277777777778
5e571bacf9af8b7a2545876d,2020-02-10 21:53:55+00:00,2020-02-10 22:29:42+00:00,2020-02-10 22:24:10+00:00,0.839,0002,CA-313,2-39-123-23,,0.5963888888888889
5e571bacf9af8b7a2545876e,2020-02-10 22:41:24+00:00,2020-02-11 01:24:32+00:00,2020-02-10 23:28:20+00:00,4.295,0002,CA-313,2-39-123-23,000000710,2.718888888888889
5e571bacf9af8b7a2545876f,2020-02-10 22:46:49+00:00,2020-02-11 00:04:23+00:00,2020-02-11 00:05:21+00:00,0.88,0002,CA-312,2-39-124-22,,1.2927777777777778
5e571bacf9af8b7a25458770,2020-02-11 00:04:27+00:00,2020-02-11 02:20:40+00:00,2020-02-11 00:35:26+00:00,0.877,0002,CA-312,2-39-124-22,,2.270277777777778
5e571bacf9af8b7a25458771,2020-02-11 00:59:54+00:00,2020-02-11 03:07:55+00:00,2020-02-11 01:31:09+00:00,0.884,0002,CA-306,2-39-130-31,,2.133611111111111
5e571bacf9af8b7a25458772,2020-02-11 05:46:22+00:00,2020-02-11 14:03:53+00:00,2020-02-11 12:10:46+00:00,41.061,0002,CA-303,2-39-139-28,000000489,8.291944444444445
5e586d33f9af8b7dded9fe16,2020-02-11 15:43:17+00:00,2020-02-12 01:12:19+00:00,2020-02-11 18:13:45+00:00,8.077,0002,CA-305,2-39-131-30,000000620,9.483888888888888
5e586d33f9af8b7dded9fe17,2020-02-11 15:54:51+00:00,2020-02-12 00:55:55+00:00,2020-02-12 00:43:57+00:00,0.902,0002,CA-489,2-39-79-380,,9.017777777777777
5e586d33f9af8b7dded9fe18,2020-02-11 16:11:06+00:00,2020-02-12 01:35:26+00:00,2020-02-11 23:11:42+00:00,0.877,0002,CA-323,2-39-78-366,,9.405555555555555
5e586d33f9af8b7dded9fe19,2020-02-11 16:16:27+00:00,2020-02-11 22:46:18+00:00,2020-02-11 21:27:17+00:00,8.138,0002,CA-491,2-39-79-382,000004701,6.4975
5e586d33f9af8b7dded9fe1a,2020-02-11 16:21:18+00:00,2020-02-12 00:11:02+00:00,2020-02-11 17:46:37+00:00,3.937,0002,CA-308,2-39-128-18,000001564,7.828888888888889
5e586d33f9af8b7dded9fe1b,2020-02-11 16:26:39+00:00,2020-02-12 01:14:08+00:00,2020-02-11 21:26:16+00:00,17.028,0002,CA-326,2-39-79-378,000000832,8.79138888888889
5e586d33f9af8b7dded9fe1c,2020-02-11 16:28:29+00:00,2020-02-12 01:44:03+00:00,2020-02-11 20:39:41+00:00,22.74,0002,CA-317,2-39-91-437,000000431,9.259444444444444
5e586d33f9af8b7dded9fe1d,2020-02-11 16:30:27+00:00,2020-02-12 01:42:20+00:00,2020-02-12 01:32:40+00:00,13.381,0002,CA-321,2-39-78-365,000000945,9.198055555555555
5e586d33f9af8b7dded9fe1e,2020-02-11 16:30:42+00:00,2020-02-11 22:06:50+00:00,2020-02-11 20:30:10+00:00,23.345,0002,CA-325,2-39-79-377,000001104,5.602222222222222
5e586d33f9af8b7dded9fe1f,2020-02-11 16:31:17+00:00,2020-02-12 00:25:40+00:00,2020-02-12 00:03:35+00:00,24.821,0002,CA-494,2-39-78-367,000001470,7.9063888888888885
5e586d33f9af8b7dded9fe20,2020-02-11 16:35:36+00:00,2020-02-12 00:30:50+00:00,2020-02-11 17:21:22+00:00,2.864,0002,CA-324,2-39-79-376,000000751,7.920555555555556
5e586d33f9af8b7dded9fe21,2020-02-11 16:40:41+00:00,2020-02-12 01:27:37+00:00,2020-02-11 18:33:15+00:00,10.657,0002,CA-313,2-39-123-23,000001153,8.782222222222222
5e586d33f9af8b7dded9fe22,2020-02-11 16:47:24+00:00,2020-02-11 22:10:32+00:00,2020-02-11 21:49:55+00:00,0.747,0002,CA-311,2-39-125-21,,5.385555555555555
5e586d33f9af8b7dded9fe23,2020-02-11 17:07:51+00:00,2020-02-12 02:07:39+00:00,2020-02-11 22:18:02+00:00,4.539,0002,CA-499,2-39-91-441,000000564,8.996666666666666
5e586d33f9af8b7dded9fe24,2020-02-11 17:08:23+00:00,2020-02-12 02:47:33+00:00,2020-02-11 18:20:22+00:00,3.783,0002,CA-315,2-39-89-25,000000567,9.652777777777779
5e586d33f9af8b7dded9fe25,2020-02-11 17:09:18+00:00,2020-02-12 01:38:27+00:00,2020-02-11 18:32:54+00:00,3.991,0002,CA-501,2-39-89-439,000000743,8.485833333333334
5e586d33f9af8b7dded9fe26,2020-02-11 17:09:54+00:00,2020-02-11 19:50:30+00:00,2020-02-11 19:51:30+00:00,0.926,0002,CA-322,2-39-78-360,,2.6766666666666667
5e586d33f9af8b7dded9fe27,2020-02-11 17:15:58+00:00,2020-02-12 03:10:40+00:00,2020-02-11 19:10:53+00:00,10.743,0002,CA-318,2-39-92-436,000000558,9.911666666666667
5e586d33f9af8b7dded9fe28,2020-02-11 17:23:56+00:00,2020-02-12 00:34:13+00:00,2020-02-12 00:35:12+00:00,24.807,0002,CA-496,2-39-78-362,000001137,7.171388888888889
5e586d33f9af8b7dded9fe29,2020-02-11 17:29:26+00:00,2020-02-11 23:17:20+00:00,2020-02-11 20:05:36+00:00,12.612,0002,CA-498,2-39-92-442,000000068,5.798333333333333
5e586d33f9af8b7dded9fe2a,2020-02-11 17:37:13+00:00,2020-02-11 21:54:32+00:00,2020-02-11 21:18:32+00:00,3.436,0002,CA-500,2-39-90-440,000002149,4.288611111111111
5e586d33f9af8b7dded9fe2b,2020-02-11 17:45:16+00:00,2020-02-11 22:22:22+00:00,2020-02-11 22:18:56+00:00,0.917,0002,CA-314,2-39-88-24,,4.618333333333333
5e586d33f9af8b7dded9fe2c,2020-02-11 17:48:14+00:00,2020-02-12 02:35:03+00:00,2020-02-11 20:13:30+00:00,15.549,0002,CA-316,2-39-90-26,000000714,8.780277777777778
5e586d33f9af8b7dded9fe2d,2020-02-11 18:05:29+00:00,2020-02-12 03:03:02+00:00,2020-02-11 20:53:12+00:00,12.029,0002,CA-312,2-39-124-22,000000958,8.959166666666667
5e586d33f9af8b7dded9fe2e,2020-02-11 20:06:33+00:00,2020-02-12 01:59:07+00:00,2020-02-12 00:03:34+00:00,24.72,0002,CA-307,2-39-129-17,000000067,5.876111111111111
5e586d33f9af8b7dded9fe2f,2020-02-11 20:24:53+00:00,2020-02-11 23:54:55+00:00,2020-02-11 21:31:44+00:00,1.87,0002,CA-303,2-39-139-28,000000560,3.5005555555555556
5e586d33f9af8b7dded9fe30,2020-02-11 20:27:11+00:00,2020-02-12 02:47:55+00:00,2020-02-11 22:26:23+00:00,6.467,0002,CA-497,2-39-95-444,000001124,6.345555555555555
5e586d33f9af8b7dded9fe31,2020-02-11 21:07:17+00:00,2020-02-11 22:42:24+00:00,2020-02-11 22:17:57+00:00,0.927,0002,CA-310,2-39-126-20,,1.5852777777777778
5e586d33f9af8b7dded9fe32,2020-02-11 21:27:51+00:00,2020-02-11 23:57:20+00:00,2020-02-11 23:42:05+00:00,6.003,0002,CA-510,2-39-130-564,000001093,2.491388888888889
5e586d33f9af8b7dded9fe33,2020-02-11 22:42:00+00:00,2020-02-12 05:29:08+00:00,2020-02-11 23:52:20+00:00,2.342,0002,CA-314,2-39-88-24,000001082,6.785555555555556
5e586d33f9af8b7dded9fe34,2020-02-11 22:47:14+00:00,2020-02-12 02:16:09+00:00,2020-02-12 02:16:04+00:00,6.472,0002,CA-325,2-39-79-377,000002149,3.4819444444444443
5e586d33f9af8b7dded9fe35,2020-02-11 23:05:33+00:00,2020-02-12 00:41:46+00:00,2020-02-12 00:41:41+00:00,10.586,0002,CA-491,2-39-79-382,000001039,1.603611111111111
5e586d33f9af8b7dded9fe36,2020-02-11 23:08:24+00:00,2020-02-12 02:53:25+00:00,2020-02-12 02:53:21+00:00,24.894,0002,CA-310,2-39-126-20,000003270,3.750277777777778
5e586d33f9af8b7dded9fe37,2020-02-11 23:19:39+00:00,2020-02-12 02:37:16+00:00,2020-02-12 01:31:50+00:00,6.445,0002,CA-311,2-39-125-21,000005594,3.2936111111111113
5e586d33f9af8b7dded9fe38,2020-02-11 23:52:22+00:00,2020-02-12 01:57:56+00:00,2020-02-12 01:17:33+00:00,0.867,0002,CA-304,2-39-138-29,,2.0927777777777776
5e586d33f9af8b7dded9fe39,2020-02-12 00:28:58+00:00,2020-02-12 01:13:26+00:00,2020-02-12 01:13:21+00:00,2.389,0002,CA-308,2-39-128-18,000001366,0.7411111111111112
5e586d33f9af8b7dded9fe3a,2020-02-12 01:12:40+00:00,2020-02-12 01:34:01+00:00,2020-02-12 01:33:53+00:00,1.084,0002,CA-324,2-39-79-376,000005368,0.35583333333333333
5e586d33f9af8b7dded9fe3b,2020-02-12 01:18:53+00:00,2020-02-12 02:38:45+00:00,2020-02-12 02:38:40+00:00,4.378,0002,CA-308,2-39-128-18,000000365,1.3311111111111111
5e586d33f9af8b7dded9fe3c,2020-02-12 01:33:01+00:00,2020-02-12 04:41:46+00:00,2020-02-12 03:48:06+00:00,6.282,0002,CA-489,2-39-79-380,000001458,3.1458333333333335
5e586d33f9af8b7dded9fe3d,2020-02-12 02:55:52+00:00,2020-02-12 03:06:10+00:00,2020-02-12 03:06:02+00:00,1.106,0002,CA-303,2-39-139-28,000000675,0.17166666666666666
5e586d33f9af8b7dded9fe3e,2020-02-12 03:29:57+00:00,2020-02-12 04:35:06+00:00,2020-02-12 04:35:02+00:00,7.245,0002,CA-303,2-39-139-28,000000675,1.0858333333333334
5e586d33f9af8b7dded9fe3f,2020-02-12 04:25:05+00:00,2020-02-12 05:57:18+00:00,2020-02-12 05:57:09+00:00,5.115,0002,CA-305,2-39-131-30,000001263,1.5369444444444444
5e59beb8f9af8b02edd8835b,2020-02-12 14:59:21+00:00,2020-02-13 23:13:50+00:00,2020-02-13 00:36:20+00:00,1.316,0002,CA-492,2-39-79-383,,32.24138888888889
5e59beb8f9af8b02edd8835c,2020-02-12 15:49:20+00:00,2020-02-12 18:10:51+00:00,2020-02-12 18:11:50+00:00,0.804,0002,CA-489,2-39-79-380,,2.358611111111111
5e59beb8f9af8b02edd8835d,2020-02-12 15:50:42+00:00,2020-02-12 22:32:11+00:00,2020-02-12 17:16:19+00:00,2.805,0002,CA-491,2-39-79-382,000004701,6.691388888888889
5e59beb8f9af8b02edd8835e,2020-02-12 16:10:10+00:00,2020-02-13 01:54:38+00:00,2020-02-12 19:17:51+00:00,12.215,0002,CA-490,2-39-79-381,000001458,9.741111111111111
5e59beb8f9af8b02edd8835f,2020-02-12 16:23:32+00:00,2020-02-13 06:20:41+00:00,2020-02-12 17:29:44+00:00,2.127,0002,CA-318,2-39-92-436,000000324,13.9525
5e59beb8f9af8b02edd88360,2020-02-12 16:28:05+00:00,2020-02-13 00:33:00+00:00,2020-02-12 22:43:29+00:00,15.393,0002,CA-495,2-39-78-364,000000671,8.081944444444444
5e59beb8f9af8b02edd88361,2020-02-12 16:30:07+00:00,2020-02-13 01:30:07+00:00,2020-02-13 00:58:27+00:00,11.966,0002,CA-305,2-39-131-30,000000559,9.0
5e59beb8f9af8b02edd88362,2020-02-12 16:30:57+00:00,2020-02-13 02:17:12+00:00,2020-02-12 17:50:46+00:00,4.404,0002,CA-506,2-39-126-560,000001534,9.770833333333334
5e59beb8f9af8b02edd88363,2020-02-12 16:34:11+00:00,2020-02-12 22:58:04+00:00,2020-02-12 18:46:47+00:00,12.876,0002,CA-498,2-39-92-442,000000068,6.398055555555556
5e59beb8f9af8b02edd88364,2020-02-12 16:36:54+00:00,2020-02-13 02:38:14+00:00,2020-02-12 19:35:04+00:00,9.479,0002,CA-311,2-39-125-21,000000712,10.022222222222222
5e59beb8f9af8b02edd88365,2020-02-12 16:37:10+00:00,2020-02-13 01:00:28+00:00,2020-02-12 17:01:55+00:00,0.852,0002,CA-309,2-39-127-19,000001366,8.388333333333334
5e59beb8f9af8b02edd88366,2020-02-12 16:38:07+00:00,2020-02-12 23:32:54+00:00,2020-02-12 23:33:51+00:00,10.859,0002,CA-496,2-39-78-362,000001470,6.913055555555555
5e59beb8f9af8b02edd88367,2020-02-12 16:42:05+00:00,2020-02-13 02:40:40+00:00,2020-02-12 19:51:24+00:00,13.593,0002,CA-323,2-39-78-366,000000945,9.97638888888889
5e59beb8f9af8b02edd88368,2020-02-12 16:43:35+00:00,2020-02-13 01:49:49+00:00,2020-02-13 00:57:32+00:00,1.904,0002,CA-326,2-39-79-378,,9.10388888888889
5e59beb8f9af8b02edd88369,2020-02-12 16:55:21+00:00,2020-02-13 00:40:36+00:00,2020-02-12 20:48:45+00:00,23.598,0002,CA-324,2-39-79-376,000001104,7.754166666666666
5e59beb8f9af8b02edd8836a,2020-02-12 17:08:45+00:00,2020-02-13 00:38:23+00:00,2020-02-12 19:17:01+00:00,6.513,0002,CA-321,2-39-78-365,000005368,7.493888888888889
5e59beb8f9af8b02edd8836b,2020-02-12 17:10:05+00:00,2020-02-13 01:03:33+00:00,2020-02-12 19:51:11+00:00,8.21,0002,CA-315,2-39-89-25,000001364,7.891111111111111
5e59beb8f9af8b02edd8836c,2020-02-12 17:11:12+00:00,2020-02-12 20:42:06+00:00,2020-02-12 17:55:35+00:00,4.345,0002,CA-312,2-39-124-22,000001912,3.515
5e59beb8f9af8b02edd8836d,2020-02-12 17:13:38+00:00,2020-02-12 20:03:42+00:00,2020-02-12 19:54:36+00:00,4.496,0002,CA-494,2-39-78-367,000000564,2.8344444444444443
5e59beb8f9af8b02edd8836e,2020-02-12 17:13:51+00:00,2020-02-13 05:04:49+00:00,2020-02-12 18:40:52+00:00,4.092,0002,CA-501,2-39-89-439,000000743,11.849444444444444
5e59beb8f9af8b02edd8836f,2020-02-12 17:13:55+00:00,2020-02-13 03:09:57+00:00,2020-02-12 18:33:12+00:00,4.11,0002,CA-313,2-39-123-23,000000567,9.93388888888889
5e59beb8f9af8b02edd88370,2020-02-12 17:24:34+00:00,2020-02-12 23:54:47+00:00,2020-02-12 22:50:28+00:00,15.799,0002,CA-322,2-39-78-360,000003853,6.503611111111111
5e59beb8f9af8b02edd88371,2020-02-12 17:29:34+00:00,2020-02-12 23:48:44+00:00,2020-02-12 22:41:28+00:00,0.969,0002,CA-319,2-39-95-27,,6.319444444444445
5e59beb8f9af8b02edd88372,2020-02-12 17:33:15+00:00,2020-02-13 02:56:13+00:00,2020-02-13 02:56:12+00:00,8.762,0002,CA-320,2-39-78-363,000000714,9.382777777777777
5e59beb8f9af8b02edd88373,2020-02-12 17:44:50+00:00,2020-02-13 01:56:54+00:00,2020-02-12 19:45:36+00:00,5.899,0002,CA-500,2-39-90-440,000001222,8.20111111111111
5e59beb8f9af8b02edd88374,2020-02-12 17:45:40+00:00,2020-02-13 04:30:13+00:00,2020-02-12 19:42:17+00:00,11.631,0002,CA-317,2-39-91-437,000000558,10.7425
5e59beb8f9af8b02edd88375,2020-02-12 18:03:14+00:00,2020-02-13 00:25:27+00:00,2020-02-12 18:38:36+00:00,2.183,0002,CA-316,2-39-90-26,000000751,6.370277777777778
5e59beb8f9af8b02edd88376,2020-02-12 18:11:27+00:00,2020-02-12 21:35:55+00:00,2020-02-12 18:42:22+00:00,0.786,0002,CA-489,2-39-79-380,,3.4077777777777776
5e59beb8f9af8b02edd88377,2020-02-12 18:18:33+00:00,2020-02-12 22:44:10+00:00,2020-02-12 19:53:03+00:00,9.696,0002,CA-314,2-39-88-24,000001087,4.426944444444445
5e59beb8f9af8b02edd88378,2020-02-12 18:24:37+00:00,2020-02-13 01:32:32+00:00,2020-02-12 19:50:39+00:00,9.063,0002,CA-310,2-39-126-20,000002961,7.131944444444445
5e59beb8f9af8b02edd88379,2020-02-12 18:54:02+00:00,2020-02-13 02:53:49+00:00,2020-02-12 21:07:33+00:00,6.566,0002,CA-503,2-39-123-557,000002170,7.996388888888889
5e59beb8f9af8b02edd8837a,2020-02-12 19:19:42+00:00,2020-02-13 04:27:51+00:00,2020-02-12 20:37:00+00:00,2.522,0002,CA-508,2-39-128-562,000001082,9.135833333333334
5e59beb8f9af8b02edd8837b,2020-02-12 20:21:18+00:00,2020-02-13 02:06:46+00:00,2020-02-13 01:29:50+00:00,0.882,0002,CA-494,2-39-78-367,,5.757777777777778
5e59beb8f9af8b02edd8837c,2020-02-12 20:47:52+00:00,2020-02-13 01:26:09+00:00,2020-02-12 22:29:56+00:00,4.782,0002,CA-312,2-39-124-22,000000891,4.638055555555556
5e59beb8f9af8b02edd8837d,2020-02-12 21:59:25+00:00,2020-02-13 01:07:19+00:00,2020-02-13 00:59:06+00:00,0.771,0002,CA-489,2-39-79-380,,3.131666666666667
5e59beb8f9af8b02edd8837e,2020-02-12 23:09:18+00:00,2020-02-13 00:02:42+00:00,2020-02-12 23:56:08+00:00,4.126,0002,CA-498,2-39-92-442,000000668,0.89
5e59beb8f9af8b02edd8837f,2020-02-12 23:38:48+00:00,2020-02-13 01:59:06+00:00,2020-02-13 01:59:01+00:00,15.603,0002,CA-314,2-39-88-24,000003270,2.3383333333333334
5e59beb8f9af8b02edd88380,2020-02-12 23:54:31+00:00,2020-02-13 01:24:21+00:00,2020-02-13 01:24:13+00:00,4.84,0002,CA-319,2-39-95-27,000001920,1.4972222222222222
5e59beb8f9af8b02edd88381,2020-02-12 23:56:44+00:00,2020-02-13 01:07:58+00:00,2020-02-13 01:07:55+00:00,5.882,0002,CA-322,2-39-78-360,000005855,1.1872222222222222
5e59beb8f9af8b02edd88382,2020-02-13 01:11:14+00:00,2020-02-13 01:33:28+00:00,2020-02-13 01:32:59+00:00,1.181,0002,CA-322,2-39-78-360,000005368,0.3705555555555556
5e59beb8f9af8b02edd88383,2020-02-13 02:46:34+00:00,2020-02-13 04:34:52+00:00,2020-02-13 04:32:37+00:00,6.676,0002,CA-305,2-39-131-30,000001564,1.805
5e5b1034f9af8b06c4b621e0,2020-02-13 15:43:55+00:00,2020-02-13 22:57:08+00:00,2020-02-13 19:12:38+00:00,13.374,0002,CA-489,2-39-79-380,000001458,7.220277777777778
5e5b1034f9af8b06c4b621e1,2020-02-13 15:50:28+00:00,2020-02-13 23:00:28+00:00,2020-02-13 17:24:31+00:00,3.307,0002,CA-491,2-39-79-382,000004701,7.166666666666667
5e5b1034f9af8b06c4b621e2,2020-02-13 15:54:27+00:00,2020-02-13 21:20:12+00:00,2020-02-13 20:19:39+00:00,0.812,0002,CA-490,2-39-79-381,,5.429166666666666
5e5b1034f9af8b06c4b621e3,2020-02-13 16:12:28+00:00,2020-02-14 02:37:07+00:00,2020-02-13 17:29:22+00:00,3.732,0002,CA-325,2-39-79-377,000002170,10.410833333333333
5e5b1034f9af8b06c4b621e4,2020-02-13 16:15:52+00:00,2020-02-13 23:28:57+00:00,2020-02-13 23:05:35+00:00,6.203,0002,CA-320,2-39-78-363,000004947,7.218055555555556
5e5b1034f9af8b06c4b621e5,2020-02-13 16:18:29+00:00,2020-02-13 17:09:43+00:00,2020-02-13 17:09:39+00:00,5.563,0002,CA-323,2-39-78-366,000003853,0.8538888888888889
5e5b1034f9af8b06c4b621e6,2020-02-13 16:25:16+00:00,2020-02-14 02:47:26+00:00,2020-02-14 02:27:51+00:00,1.041,0002,CA-327,2-39-79-379,,10.369444444444444
5e5b1034f9af8b06c4b621e7,2020-02-13 16:28:43+00:00,2020-02-14 01:21:38+00:00,2020-02-13 18:14:04+00:00,11.341,0002,CA-498,2-39-92-442,000001470,8.881944444444445
5e5b1034f9af8b06c4b621e8,2020-02-13 16:41:33+00:00,2020-02-13 21:55:33+00:00,2020-02-13 18:00:28+00:00,3.358,0002,CA-305,2-39-131-30,000001366,5.233333333333333
5e5b1034f9af8b06c4b621e9,2020-02-13 16:41:51+00:00,2020-02-14 00:52:21+00:00,2020-02-13 21:06:04+00:00,23.815,0002,CA-326,2-39-79-378,000001104,8.175
5e5b1034f9af8b06c4b621ea,2020-02-13 16:43:39+00:00,2020-02-14 01:04:26+00:00,2020-02-13 19:21:40+00:00,5.488,0002,CA-324,2-39-79-376,000001864,8.346388888888889
5e5b1034f9af8b06c4b621eb,2020-02-13 16:45:06+00:00,2020-02-14 00:56:57+00:00,2020-02-13 18:33:00+00:00,9.742,0002,CA-317,2-39-91-437,000000431,8.1975
5e5b1034f9af8b06c4b621ec,2020-02-13 16:49:43+00:00,2020-02-14 02:30:28+00:00,2020-02-13 18:13:44+00:00,4.618,0002,CA-309,2-39-127-19,000000712,9.679166666666667
5e5b1034f9af8b06c4b621ed,2020-02-13 16:54:40+00:00,2020-02-14 01:08:46+00:00,2020-02-13 20:30:56+00:00,8.517,0002,CA-310,2-39-126-20,000000620,8.235
5e5b1034f9af8b06c4b621ee,2020-02-13 16:55:57+00:00,2020-02-14 00:32:31+00:00,2020-02-13 20:35:23+00:00,16.717,0002,CA-321,2-39-78-365,000001137,7.609444444444445
5e5b1034f9af8b06c4b621ef,2020-02-13 16:59:58+00:00,2020-02-13 21:15:00+00:00,2020-02-13 21:14:56+00:00,14.489,0002,CA-500,2-39-90-440,000003556,4.250555555555556
5e5b1034f9af8b06c4b621f0,2020-02-13 17:09:52+00:00,2020-02-14 01:25:33+00:00,2020-02-13 19:04:24+00:00,5.832,0002,CA-319,2-39-95-27,000005368,8.261388888888888
5e5b1034f9af8b06c4b621f1,2020-02-13 17:10:03+00:00,2020-02-14 03:14:06+00:00,2020-02-13 19:07:32+00:00,11.788,0002,CA-502,2-39-88-438,000000558,10.0675
