Version,Escenario,N,Coste_Neto_media,Coste_Neto_std,Coste_Neto_ic95,coste_H2_kg_media,coste_H2_kg_std,coste_H2_kg_ic95,Autoconsumo_pct_media,Autoconsumo_pct_std,Autoconsumo_pct_ic95,Autarquia_pct_media,Autarquia_pct_std,Autarquia_pct_ic95,E_Import_Red_media,E_Import_Red_std,E_Import_Red_ic95,E_Export_Red_media,E_Export_Red_std,E_Export_Red_ic95,E_Comp_media,E_Comp_std,E_Comp_ic95,kg_H2_EL_media,kg_H2_EL_std,kg_H2_EL_ic95,kg_H2_Dem_media,kg_H2_Dem_std,kg_H2_Dem_ic95,Conmutaciones_El_media,Conmutaciones_El_std,Conmutaciones_El_ic95,Conmutaciones_FC_media,Conmutaciones_FC_std,Conmutaciones_FC_ic95,LOH_High_media_media,LOH_High_media_std,LOH_High_media_ic95,LOH_High_min_media,LOH_High_min_std,LOH_High_min_ic95,pct_tiempo_critico_media,pct_tiempo_critico_std,pct_tiempo_critico_ic95,pct_tiempo_LOH_negativo_media,pct_tiempo_LOH_negativo_std,pct_tiempo_LOH_negativo_ic95,mae_prevision_precio_media,mae_prevision_precio_std,mae_prevision_precio_ic95,balance_pct_media,balance_pct_std,balance_pct_ic95,t_run_El_pct_media,t_run_El_pct_std,t_run_El_pct_ic95,E_Bat_carga_media,E_Bat_carga_std,E_Bat_carga_ic95,E_Bat_desc_media,E_Bat_desc_std,E_Bat_desc_ic95,coste_energia_H2_media,coste_energia_H2_std,coste_energia_H2_ic95,Coste_Import_media,Coste_Import_std,Coste_Import_ic95,Ingreso_Export_media,Ingreso_Export_std,Ingreso_Export_ic95,precio_medio_import_media,precio_medio_import_std,precio_medio_import_ic95,dSOC_pct_media,dSOC_pct_std,dSOC_pct_ic95,d_kg_H2_high_media,d_kg_H2_high_std,d_kg_H2_high_ic95,d_kg_H2_low_media,d_kg_H2_low_std,d_kg_H2_low_ic95,dias_sim_media,dias_sim_std,dias_sim_ic95,dE_bat_kWh_media,dE_bat_kWh_std,dE_bat_kWh_ic95,precio_valoracion_media,precio_valoracion_std,precio_valoracion_ic95,V_terminal_media,V_terminal_std,V_terminal_ic95,Coste_corregido_media,Coste_corregido_std,Coste_corregido_ic95,kg_H2_no_servido_media,kg_H2_no_servido_std,kg_H2_no_servido_ic95,Coste_H2_deficit_media,Coste_H2_deficit_std,Coste_H2_deficit_ic95,Coste_total_H2_media,Coste_total_H2_std,Coste_total_H2_ic95,kg_H2_high_ini_media,kg_H2_high_ini_std,kg_H2_high_ini_ic95,kg_H2_high_fin_media,kg_H2_high_fin_std,kg_H2_high_fin_ic95,LOH_High_fin_media,LOH_High_fin_std,LOH_High_fin_ic95,bar_H2_high_fin_media,bar_H2_high_fin_std,bar_H2_high_fin_ic95,valor_H2_rem_media,valor_H2_rem_std,valor_H2_rem_ic95,valor_bat_rem_media,valor_bat_rem_std,valor_bat_rem_ic95,SOC_fin_pct_media,SOC_fin_pct_std,SOC_fin_pct_ic95
A,E3_finde_soleado,10,-0.333963577190553,17.7757620125634,12.7160141145783,1.35754829438139,0.958635063352078,0.685766212874534,33.3720897130456,7.89123622353332,5.64505032915043,90.5322328826089,8.70570017287863,6.22768273997873,137.941729840752,111.116043397119,79.4876290082651,2983.47923050525,353.355512344984,252.775306018786,34.0204570466395,10.9301714083986,7.81897360044106,22.6901227210388,6.56164577184763,4.69391861742441,21.86210668656,6.98174637266786,4.99444048342359,5,1.15470053837925,0.826023004457642,0,0,0,82.0981611996667,5.08911368736155,3.64053262152392,47.7209445567085,22.4475431670911,16.0580050266532,13.0439462506221,10.2209336576093,7.3116154774388,0,0,0,26.0255260096338,3.74488903314848e-15,2.67893223195657e-15,3.02014855052597e-15,4.16610241943316e-16,2.98025013672261e-16,33.5926667515422,8.82140068322416,6.31044989907874,219.146396156275,14.2243588518478,10.1754933376743,85.8475206084366,73.2449340437168,52.3962693955386,29.803110771386,18.0129299381936,12.8856738280525,16.4231582107095,14.0152356388671,10.0258956030698,16.7571217879,5.82215223739606,4.16491681063383,89.5899187087447,45.4410608915498,32.5065767234037,13.070877348828,6.9155876280129,4.94711336854431,-1.19128184235967,3.68918118506406,2.63908123811262,2.00958103204541,0.438921558967979,0.313985568387154,1,0,0,130.70877348828,69.155876280129,49.4711336854431,89.5899187087447,45.4410608915498,32.5065767234037,0.109666631033161,26.5100557499621,18.9641514584027,-0.443630208223715,37.2585106515376,26.653132900759,0,0,0,0,0,0,-0.443630208223715,37.2585106515376,26.653132900759,16.0128675758634,3.74488903314848e-15,2.67893223195657e-15,14.8215857335037,3.68918118506406,2.63908123811262,74.0483772230512,18.4310832152255,13.1848026625316,518.338640561358,129.017582506579,92.293618637721,118.57268586803,29.5134494805125,21.1126499049009,73.4239668404663,36.8915267407531,26.3906084257992,83.070877348828,6.9155876280129,4.94711336854431
A_8,E3_finde_soleado,10,-0.333963577190553,17.7757620125634,12.7160141145783,1.35754829438139,0.958635063352078,0.685766212874534,33.3720897130456,7.89123622353332,5.64505032915043,90.5322328826089,8.70570017287863,6.22768273997873,137.941729840752,111.116043397119,79.4876290082651,2983.47923050525,353.355512344984,252.775306018786,34.0204570466395,10.9301714083986,7.81897360044106,22.6901227210388,6.56164577184763,4.69391861742441,21.86210668656,6.98174637266786,4.99444048342359,5,1.15470053837925,0.826023004457642,0,0,0,82.0981611996667,5.08911368736155,3.64053262152392,47.7209445567085,22.4475431670911,16.0580050266532,13.0439462506221,10.2209336576093,7.3116154774388,0,0,0,25.0817057259878,3.74488903314848e-15,2.67893223195657e-15,3.02014855052597e-15,4.16610241943316e-16,2.98025013672261e-16,33.5926667515422,8.82140068322416,6.31044989907874,219.146396156275,14.2243588518478,10.1754933376743,85.8475206084366,73.2449340437168,52.3962693955386,29.803110771386,18.0129299381936,12.8856738280525,16.4231582107095,14.0152356388671,10.0258956030698,16.7571217879,5.82215223739606,4.16491681063383,89.5899187087447,45.4410608915498,32.5065767234037,13.070877348828,6.9155876280129,4.94711336854431,-1.19128184235967,3.68918118506406,2.63908123811262,2.00958103204541,0.438921558967979,0.313985568387154,1,0,0,130.70877348828,69.155876280129,49.4711336854431,89.5899187087447,45.4410608915498,32.5065767234037,0.109666631033161,26.5100557499621,18.9641514584027,-0.443630208223715,37.2585106515376,26.653132900759,0,0,0,0,0,0,-0.443630208223715,37.2585106515376,26.653132900759,16.0128675758634,3.74488903314848e-15,2.67893223195657e-15,14.8215857335037,3.68918118506406,2.63908123811262,74.0483772230512,18.4310832152255,13.1848026625316,518.338640561358,129.017582506579,92.293618637721,118.57268586803,29.5134494805125,21.1126499049009,73.4239668404663,36.8915267407531,26.3906084257992,83.070877348828,6.9155876280129,4.94711336854431
A_8_semana,E3_finde_soleado,5,-884.85386208525,43.4681312666994,53.9728136630561,3.07822554359675,0.155268624145477,0.19279146065207,31.9657135895078,2.82813833940956,3.51159755798463,91.886244130442,3.01956249205718,3.74928203671384,862.284187344347,320.819584855478,398.350128433724,21231.8866708621,882.594877964407,1095.88628496745,278.556812866371,25.1422097443117,31.2181766747997,168.350682725199,14.4154407694655,17.8991338216841,169.6408278432,10.6638412345071,13.2409077434482,35.4,2.30217288664427,2.85852519098702,0,0,0,80.4160214395017,1.68377567925489,2.09068364198188,29.5470013221343,10.4603621911268,12.9882551408939,23.8010188475217,4.37838716228742,5.43648570960983,0,0,0,17.737791637239,0,0,2.96536013046106e-15,1.06501813425884e-16,1.32239467474335e-16,34.4655845476446,1.4270982599116,1.77197653123147,568.389433453538,111.552584484172,138.51082806058,426.911860212713,147.270994212757,182.861091493655,517.589939595156,42.2430402602366,52.4516622658079,95.000986562534,33.7575062721863,41.9154802073114,979.854848647784,51.8861473639565,64.4251611873199,111.34592640364,9.30612726695132,11.5550831900758,13.8694040054575,3.83134457977628,4.75724262942133,-3.54447613979302,6.49517210322543,8.06482136271244,2.26963482024204,0.608056910641806,0.755002374802933,7,0,0,138.694040054575,38.3134457977628,47.5724262942133,111.34592640364,9.30612726695132,11.5550831900758,-14.3754370861533,48.4613010366093,60.1726528032726,-870.478424999096,31.594689950747,39.2299890462528,0,0,0,0,0,0,-870.478424999096,31.594689950747,39.2299890462528,16.0128675758634,0,0,12.4683914360704,6.49517210322543,8.06482136271244,62.2918606027283,32.4497636539043,40.291703279274,436.043024219098,227.14834557733,282.041922954918,99.7471314885631,51.9613768258034,64.5185709016995,93.4758951849821,10.0925628895717,12.5315719895885,83.8694040054575,3.83134457977628,4.75724262942133
A_factor3,E3_finde_soleado,1,75.3708486633638,0,NaN,2.92860388044996,0,NaN,77.8017252430418,0,NaN,86.2679491545233,0,NaN,3918.19958799425,0,NaN,6927.55489614,0,NaN,14.7925028426913,0,NaN,323.043302482977,0,NaN,540.042635395199,0,NaN,24,0,NaN,0,0,NaN,4.61748293926525,0,NaN,-50.0674483543283,0,NaN,94.0231580304927,0,NaN,10.407059512137,0,NaN,17.737791637239,0,NaN,3.35687563658274e-15,0,NaN,68.7111959140279,0,NaN,2618.43009772368,0,NaN,2953.40201466551,0,NaN,946.065869205015,0,NaN,368.948459066232,0,NaN,293.577610402868,0,NaN,94.1627527593859,0,NaN,-33.7061663596173,0,NaN,-16.0081000798446,0,NaN,-198.439826929847,0,NaN,7,0,NaN,-337.061663596173,0,NaN,94.1627527593859,0,NaN,-156.629589323243,0,NaN,232.000437986607,0,NaN,501.702448295998,0,NaN,4013.61958636798,0,NaN,4245.62002435459,0,NaN,16.0128675758634,0,NaN,0.00476749601882768,0,NaN,0.0238183248377766,0,NaN,0.166728273864436,0,NaN,0.0381399681506214,0,NaN,34.1752728376964,0,NaN,36.2938336403827,0,NaN
A_factorB,E3_finde_soleado,1,-239.293171281687,0,NaN,3.60009045251252,0,NaN,54.9787241042237,0,NaN,85.4062391326887,0,NaN,2927.32127086463,0,NaN,14050.0720743846,0,NaN,358.004707015581,0,NaN,236.252047579286,0,NaN,234.081142310401,0,NaN,35,0,NaN,0,0,NaN,72.2194847905038,0,NaN,3.7558956074517,0,NaN,37.5341641300196,0,NaN,0,0,NaN,17.737791637239,0,NaN,3.73003271996933e-15,0,NaN,48.7132131064598,0,NaN,1694.66791689934,0,NaN,1668.50876708649,0,NaN,850.528740876722,0,NaN,344.358573362423,0,NaN,583.65174464411,0,NaN,117.636071171891,0,NaN,2.44294631081932,0,NaN,0.418947174096978,0,NaN,1.72654541071074,0,NaN,7,0,NaN,24.4294631081932,0,NaN,117.636071171891,0,NaN,5.93798484757367,0,NaN,-245.231156129261,0,NaN,0,0,NaN,0,0,NaN,-245.231156129261,0,NaN,16.0128675758634,0,NaN,16.4318147499604,0,NaN,82.0930525884244,0,NaN,574.651368118971,0,NaN,131.454517999683,0,NaN,85.2190358812098,0,NaN,72.4429463108193,0,NaN
A_semana,E3_finde_soleado,5,-884.85386208525,43.4681312666994,53.9728136630561,3.07822554359675,0.155268624145477,0.19279146065207,31.9657135895078,2.82813833940956,3.51159755798463,91.886244130442,3.01956249205718,3.74928203671384,862.284187344347,320.819584855478,398.350128433724,21231.8866708621,882.594877964407,1095.88628496745,278.556812866371,25.1422097443117,31.2181766747997,168.350682725199,14.4154407694655,17.8991338216841,169.6408278432,10.6638412345071,13.2409077434482,35.4,2.30217288664427,2.85852519098702,0,0,0,80.4160214395017,1.68377567925489,2.09068364198188,29.5470013221343,10.4603621911268,12.9882551408939,23.8010188475217,4.37838716228742,5.43648570960983,0,0,0,17.737791637239,0,0,2.96536013046106e-15,1.06501813425884e-16,1.32239467474335e-16,34.4655845476446,1.4270982599116,1.77197653123147,568.389433453538,111.552584484172,138.51082806058,426.911860212713,147.270994212757,182.861091493655,517.589939595156,42.2430402602366,52.4516622658079,95.000986562534,33.7575062721863,41.9154802073114,979.854848647784,51.8861473639565,64.4251611873199,111.34592640364,9.30612726695132,11.5550831900758,13.8694040054575,3.83134457977628,4.75724262942133,-3.54447613979302,6.49517210322543,8.06482136271244,2.26963482024204,0.608056910641806,0.755002374802933,7,0,0,138.694040054575,38.3134457977628,47.5724262942133,111.34592640364,9.30612726695132,11.5550831900758,-14.3754370861533,48.4613010366093,60.1726528032726,-870.478424999096,31.594689950747,39.2299890462528,0,0,0,0,0,0,-870.478424999096,31.594689950747,39.2299890462528,16.0128675758634,0,0,12.4683914360704,6.49517210322543,8.06482136271244,62.2918606027283,32.4497636539043,40.291703279274,436.043024219098,227.14834557733,282.041922954918,99.7471314885631,51.9613768258034,64.5185709016995,93.4758951849821,10.0925628895717,12.5315719895885,83.8694040054575,3.83134457977628,4.75724262942133
A_semana_s6a10,E3_finde_soleado,5,-877.992958347946,49.0790084394743,60.939637846834,3.01526521664735,0.22315548602407,0.277084132997751,33.3511367990048,1.51629839542704,1.88273312813589,93.953074059244,3.69899366458743,4.59290726290202,662.496893841986,407.984300352481,506.579417580027,20799.5289564335,473.200754935119,587.556341325779,278.873598533735,16.260972404466,20.1906640104103,173.516158604192,8.9886766664152,11.160916208182,171.22883559264,6.65249967553379,8.26016934517253,32.8,4.38178046004133,5.44069904526604,0,0,0,77.8336231583166,3.40232160428878,4.22454024635625,20.6071437546957,12.3858360786707,15.3790467465386,28.1989613112412,8.59474284363636,10.6717827627627,9.92061851749584e-05,0.000221831773839639,0.000275440527234359,17.737791637239,0,0,2.98536716065974e-15,5.54051649141632e-17,6.87945985884588e-17,35.9845635175868,3.493392415324,4.33761959370591,496.122127177414,81.7184261193808,101.466827702309,341.795646353033,84.8142122742277,105.31075391692,524.614219911019,62.8176979358733,77.9984739770128,77.8073564333643,48.1033457537354,59.7281926155611,955.80031478131,58.8968240156061,73.1300659887209,116.090027739809,6.82911863667285,8.47947075061905,15.1292862572022,2.81951623631423,3.50089180298236,-0.777689036974757,2.55520938703994,3.1727115037598,3.03824609552931,0.00633284851130453,0.00786327000256513,7,0,0,151.292862572022,28.1951623631423,35.0089180298236,116.090027739809,6.82911863667285,8.47947075061905,9.62303484377724,21.9153877239874,27.2115479435519,-887.615993191723,36.4464619974295,45.2542597241098,0,0,0,0,0,0,-887.615993191723,36.4464619974295,45.2542597241098,16.0128675758634,0,0,15.2351785388886,2.55520938703994,3.1727115037598,76.1146794811593,12.7657803947194,15.8508099250986,532.802756368115,89.360462763036,110.95566947569,121.881428311109,20.4416750963195,25.3816920300784,98.8680717951722,7.41705814916835,9.20949407640619,85.1292862572022,2.81951623631423,3.50089180298236
A_umbral8,E3_finde_soleado,10,-0.333963577190553,17.7757620125634,12.7160141145783,1.35754829438139,0.958635063352078,0.685766212874534,33.3720897130456,7.89123622353332,5.64505032915043,90.5322328826089,8.70570017287863,6.22768273997873,137.941729840752,111.116043397119,79.4876290082651,2983.47923050525,353.355512344984,252.775306018786,34.0204570466395,10.9301714083986,7.81897360044106,22.6901227210388,6.56164577184763,4.69391861742441,21.86210668656,6.98174637266786,4.99444048342359,5,1.15470053837925,0.826023004457642,0,0,0,82.0981611996667,5.08911368736155,3.64053262152392,47.7209445567085,22.4475431670911,16.0580050266532,13.0439462506221,10.2209336576093,7.3116154774388,0,0,0,25.0817057259878,3.74488903314848e-15,2.67893223195657e-15,3.02014855052597e-15,4.16610241943316e-16,2.98025013672261e-16,33.5926667515422,8.82140068322416,6.31044989907874,219.146396156275,14.2243588518478,10.1754933376743,85.8475206084366,73.2449340437168,52.3962693955386,29.803110771386,18.0129299381936,12.8856738280525,16.4231582107095,14.0152356388671,10.0258956030698,16.7571217879,5.82215223739606,4.16491681063383,89.5899187087447,45.4410608915498,32.5065767234037,13.070877348828,6.9155876280129,4.94711336854431,-1.19128184235967,3.68918118506406,2.63908123811262,2.00958103204541,0.438921558967979,0.313985568387154,1,0,0,130.70877348828,69.155876280129,49.4711336854431,89.5899187087447,45.4410608915498,32.5065767234037,0.109666631033161,26.5100557499621,18.9641514584027,-0.443630208223715,37.2585106515376,26.653132900759,0,0,0,0,0,0,-0.443630208223715,37.2585106515376,26.653132900759,16.0128675758634,3.74488903314848e-15,2.67893223195657e-15,14.8215857335037,3.68918118506406,2.63908123811262,74.0483772230512,18.4310832152255,13.1848026625316,518.338640561358,129.017582506579,92.293618637721,118.57268586803,29.5134494805125,21.1126499049009,73.4239668404663,36.8915267407531,26.3906084257992,83.070877348828,6.9155876280129,4.94711336854431
B,E3_finde_soleado,10,2.6627155869337,18.3549681846614,13.1303532497694,1.41799973461436,0.97661439976072,0.698627855339226,31.2606013981498,7.96871429654106,5.70047480373781,80.1167098597188,9.41158507422146,6.73264237897475,288.674560449099,115.676236562464,82.7497946816546,3078.02791897252,356.824842549737,255.25711533985,34.5918633993422,11.0572403712437,7.90987326054684,22.7834664645006,6.51649669789387,4.66162091557341,21.86210668656,6.98174637266786,4.99444048342359,4.3,1.25166555703457,0.8953876001903,0,0,0,82.8711891481332,4.80625826917695,3.43819004473434,49.2739871065899,22.8553449918293,16.3497288782472,10.8997581046516,8.62870596255633,6.17260439990492,0,0,0,25.0817057259878,3.74488903314848e-15,2.67893223195657e-15,1.88010179089872e-15,2.46567299668074e-16,1.76383620604095e-16,32.6159419451164,8.8242552880391,6.31249196034693,269.226945158985,14.4879011823044,10.364020163782,85.8405657529896,73.2479477275176,52.398425255058,31.2811170525828,18.5270986707889,13.2534879817488,19.9740662481968,14.423957019681,10.3182772654528,17.3113506612631,6.00520032425116,4.29586152369034,59.5882926552612,27.7381627328793,19.8426862699033,17.9071399602012,6.82722452769815,4.88390221450118,-1.18763687104936,3.73192321244941,2.66965704257792,2.09817972939623,0.419827064639052,0.300326190002938,1,0,0,179.071399602012,68.2722452769815,48.8390221450118,59.5882926552612,27.7381627328793,19.8426862699033,-0.614329520422579,26.8515534116292,19.2084441690491,3.27704510735628,38.4408238838703,27.4989088365287,0,0,0,0,0,0,3.27704510735628,38.4408238838703,27.4989088365287,16.0128675758634,3.74488903314848e-15,2.67893223195657e-15,14.825230704814,3.73192321244941,2.66965704257792,74.0665874345229,18.6446216195512,13.3375588347559,518.46611204166,130.512351336858,93.3629118432913,118.601845638512,29.8553856995953,21.3572563406233,51.5859886897632,22.9146604919385,16.3921606308813,87.9071399602012,6.82722452769815,4.88390221450118
B_oraculo,E3_finde_soleado,10,-0.100140154755614,18.241379974252,13.0490971390162,1.33217281192358,0.967306491651496,0.691969378993153,33.6034731588587,7.84888585801551,5.61475470270688,87.5002871861454,9.0609524735513,6.4818149266269,183.067357936277,116.103725518241,83.0556018583964,2973.11829164505,351.459138357228,251.418721790342,34.0822092075985,10.8580730937173,7.76739757312492,22.7942695570957,6.51230653152278,4.65862345112268,21.86210668656,6.98174637266786,4.99444048342359,5.2,1.13529242439509,0.812139276087208,0,0,0,82.1667913060878,5.07076942011141,3.62740992326156,48.063337394717,22.2801497830898,15.9382590133941,12.2878207428155,9.97431026928513,7.13519173342724,0,0,0,9.13174201396319e-07,0,0,2.25659377506498e-15,5.41167995110203e-16,3.87128262592383e-16,32.9646647608245,8.74615119068818,6.25661965492234,268.992797895995,14.4016506627504,10.3023202589755,85.8407851308878,73.247810324486,52.3983269628504,29.445311339921,18.367211776504,13.1391117877479,16.8133735929579,14.4147932193044,10.3117218775685,16.9135137477135,5.94715661548617,4.25433955577716,68.5983163281882,43.3079621600639,30.9806498147179,17.907909248424,6.82190699491523,4.88009828070219,-1.17864050182639,3.72959853525711,2.66799406869425,2.09986219375724,0.420919232367022,0.30110747972962,1,0,0,179.07909248424,68.2190699491523,48.8009828070219,68.5983163281882,43.3079621600639,30.9806498147179,0.719762011313722,25.7574874459312,18.4257965248996,-0.819902166069336,36.3774246904771,26.0228419737605,0,0,0,0,0,0,-0.819902166069336,36.3774246904771,26.0228419737605,16.0128675758634,3.74488903314848e-15,2.67893223195657e-15,14.834227074037,3.72959853525711,2.66799406869425,74.1115331342502,18.633007573878,13.3292506469773,518.780731939751,130.431053017146,93.3047545288415,118.673816592296,29.8367882820569,21.343952549554,59.2953614585371,37.1242230034496,26.5570693043127,87.907909248424,6.82190699491523,4.88009828070219
B_prima2,E3_finde_soleado,10,-0.0751049344918416,17.8546385817136,12.7724390130391,1.34994898101636,0.958211536689723,0.685463240151756,33.2979590563568,7.88930160474498,5.64366638623977,90.3640404815809,8.73800897870026,6.25079506734691,140.475647795281,111.751195478953,79.9419894363466,2986.79866936537,353.268883559102,252.71333551855,34.0410438962028,10.9487258324561,7.8322466358269,22.6929430241353,6.56216747770664,4.69429182331354,21.86210668656,6.98174637266786,4.99444048342359,5,1.15470053837925,0.826023004457642,0,0,0,82.1501612259152,5.06855350383587,3.6258247522508,47.9041408402302,22.5159638526308,16.1069502365653,12.9206837883821,10.1050093718101,7.22868823902261,0,0,0,25.0817057259878,3.74488903314848e-15,2.67893223195657e-15,3.0145938643118e-15,4.16784252921564e-16,2.98149493627265e-16,33.3505399243064,8.90571938631935,6.37076786564038,218.058259112625,14.2204436939257,10.1726926024167,85.847520914957,73.2449340744383,52.3962694175155,29.6591033043009,18.01969214646,12.8905112204355,16.5587409339536,14.0703558011359,10.065326191807,16.6338458684455,5.8605158603931,4.19236049328282,91.6515441774178,40.6770669557297,29.0986207614124,12.9656397591684,6.87891154385388,4.9208768784572,-1.18987497171948,3.68900747410012,2.63895697277492,2.01096157836252,0.442155860889823,0.316299248602939,1,0,0,129.656397591684,68.7891154385388,49.208768784572,91.6515441774178,40.6770669557297,29.0986207614124,0.361069708983908,26.7376124574363,19.1269357205943,-0.436174643475748,37.7304227869329,26.9907185058254,0,0,0,0,0,0,-0.436174643475748,37.7304227869329,26.9907185058254,16.0128675758634,3.74488903314848e-15,2.67893223195657e-15,14.8229926041439,3.68900747410012,2.63895697277492,74.0554059236061,18.4302153583567,13.1841818351271,518.387841465242,129.011507508497,92.2892728458895,118.583940833151,29.512059792801,21.1116557821994,75.1339359050144,32.8722942230566,23.5154226875631,82.9656397591684,6.87891154385388,4.9208768784572
B_prima2_8,E3_finde_soleado,10,-0.0751049344918416,17.8546385817136,12.7724390130391,1.34994898101636,0.958211536689723,0.685463240151756,33.2979590563568,7.88930160474498,5.64366638623977,90.3640404815809,8.73800897870026,6.25079506734691,140.475647795281,111.751195478953,79.9419894363466,2986.79866936537,353.268883559102,252.71333551855,34.0410438962028,10.9487258324561,7.8322466358269,22.6929430241353,6.56216747770664,4.69429182331354,21.86210668656,6.98174637266786,4.99444048342359,5,1.15470053837925,0.826023004457642,0,0,0,82.1501612259152,5.06855350383587,3.6258247522508,47.9041408402302,22.5159638526308,16.1069502365653,12.9206837883821,10.1050093718101,7.22868823902261,0,0,0,25.0817057259878,3.74488903314848e-15,2.67893223195657e-15,3.0145938643118e-15,4.16784252921564e-16,2.98149493627265e-16,33.3505399243064,8.90571938631935,6.37076786564038,218.058259112625,14.2204436939257,10.1726926024167,85.847520914957,73.2449340744383,52.3962694175155,29.6591033043009,18.01969214646,12.8905112204355,16.5587409339536,14.0703558011359,10.065326191807,16.6338458684455,5.8605158603931,4.19236049328282,91.6515441774178,40.6770669557297,29.0986207614124,12.9656397591684,6.87891154385388,4.9208768784572,-1.18987497171948,3.68900747410012,2.63895697277492,2.01096157836252,0.442155860889823,0.316299248602939,1,0,0,129.656397591684,68.7891154385388,49.208768784572,91.6515441774178,40.6770669557297,29.0986207614124,0.361069708983908,26.7376124574363,19.1269357205943,-0.436174643475748,37.7304227869329,26.9907185058254,0,0,0,0,0,0,-0.436174643475748,37.7304227869329,26.9907185058254,16.0128675758634,3.74488903314848e-15,2.67893223195657e-15,14.8229926041439,3.68900747410012,2.63895697277492,74.0554059236061,18.4302153583567,13.1841818351271,518.387841465242,129.011507508497,92.2892728458895,118.583940833151,29.512059792801,21.1116557821994,75.1339359050144,32.8722942230566,23.5154226875631,82.9656397591684,6.87891154385388,4.9208768784572
B_prima2_8_or,E3_finde_soleado,10,-0.402127578569132,17.8279558865747,12.7533513628016,1.33241487970564,0.955755777926261,0.683706496160916,33.3497932247076,7.87293217220606,5.63195639962623,90.5171279655558,8.67575712315733,6.20626277257478,138.450745614566,111.428080169066,79.7108466679941,2984.47762756713,352.535889506239,252.188983160799,34.0218269239262,10.9406499702693,7.82646951203992,22.6928427198139,6.56239516166325,4.69445469860428,21.86210668656,6.98174637266786,4.99444048342359,5,1.15470053837925,0.826023004457642,0,0,0,82.1096267458805,5.09287970019376,3.64322666481141,47.8359160083798,22.487030416102,16.086252502931,12.9665165912432,10.0998653376651,7.22500841867244,0,0,0,9.13174201396319e-07,0,0,3.01107460554368e-15,4.19008757128922e-16,2.99740808074359e-16,32.7665189060312,8.92741057827095,6.38628480960169,218.067794514965,14.2209045944803,10.1730223108115,85.8475209084662,73.2449340691174,52.3962694137092,29.2890378216025,18.0066092536555,12.8811522827177,16.4425608195218,14.0492612114627,10.0502360314056,16.844688398091,5.84744073150393,4.18300710953549,89.4035992866717,45.3599442879212,32.4485494008091,12.9669241838021,6.87901176416433,4.9209485717484,-1.18999282492555,3.68890069519315,2.63888058774641,2.01097940608148,0.44219246738751,0.316325435313863,1,0,0,129.669241838021,68.7901176416433,49.209485717484,89.4035992866717,45.3599442879212,32.4485494008091,0.0507547924315043,26.408080051202,18.8912024380535,-0.452882371000635,37.1466448884427,26.5731089545874,0,0,0,0,0,0,-0.452882371000635,37.1466448884427,26.5731089545874,16.0128675758634,3.74488903314848e-15,2.67893223195657e-15,14.8228747509379,3.68890069519315,2.63888058774641,74.0548171310965,18.4296818928474,13.1838002168909,518.383719917675,129.007773249931,92.286601518236,118.582998007503,29.5112055615452,21.1110447019713,73.2166277138212,36.8569307600153,26.3658599520595,82.9669241838021,6.87901176416433,4.9209485717484
B_prima2_oraculo,E3_finde_soleado,10,-0.402127578569132,17.8279558865747,12.7533513628016,1.33241487970564,0.955755777926261,0.683706496160916,33.3497932247076,7.87293217220606,5.63195639962623,90.5171279655558,8.67575712315733,6.20626277257478,138.450745614566,111.428080169066,79.7108466679941,2984.47762756713,352.535889506239,252.188983160799,34.0218269239262,10.9406499702693,7.82646951203992,22.6928427198139,6.56239516166325,4.69445469860428,21.86210668656,6.98174637266786,4.99444048342359,5,1.15470053837925,0.826023004457642,0,0,0,82.1096267458805,5.09287970019376,3.64322666481141,47.8359160083798,22.487030416102,16.086252502931,12.9665165912432,10.0998653376651,7.22500841867244,0,0,0,9.13174201396319e-07,0,0,3.01107460554368e-15,4.19008757128922e-16,2.99740808074359e-16,32.7665189060312,8.92741057827095,6.38628480960169,218.067794514965,14.2209045944803,10.1730223108115,85.8475209084662,73.2449340691174,52.3962694137092,29.2890378216025,18.0066092536555,12.8811522827177,16.4425608195218,14.0492612114627,10.0502360314056,16.844688398091,5.84744073150393,4.18300710953549,89.4035992866717,45.3599442879212,32.4485494008091,12.9669241838021,6.87901176416433,4.9209485717484,-1.18999282492555,3.68890069519315,2.63888058774641,2.01097940608148,0.44219246738751,0.316325435313863,1,0,0,129.669241838021,68.7901176416433,49.209485717484,89.4035992866717,45.3599442879212,32.4485494008091,0.0507547924315043,26.408080051202,18.8912024380535,-0.452882371000635,37.1466448884427,26.5731089545874,0,0,0,0,0,0,-0.452882371000635,37.1466448884427,26.5731089545874,16.0128675758634,3.74488903314848e-15,2.67893223195657e-15,14.8228747509379,3.68890069519315,2.63888058774641,74.0548171310965,18.4296818928474,13.1838002168909,518.383719917675,129.007773249931,92.286601518236,118.582998007503,29.5112055615452,21.1110447019713,73.2166277138212,36.8569307600153,26.3658599520595,82.9669241838021,6.87901176416433,4.9209485717484
