Version,Escenario,Semilla,E_imp,E_imp_con_excedente,E_imp_en_deficit,imp_a_EV,imp_a_EL,imp_a_Comp,imp_a_Bateria,E_exp,Coste_Import,Ingreso_Export,p_imp,p_exp,Coste_imp_EL,p_imp_EL
B_prima2,E1_lab_soleado,2,5.82344572900967,5.82342004195884,2.5687050830483e-05,2.5687050830483e-05,1.97756755588553,0,3.84585248607331,3130.38987559389,0.626047823423313,241.260102134045,107.504706415419,77.0703048891871,0.212504673797125,107.457605260907
B_prima2,E1_lab_soleado,3,274.229834635128,11.1911591917999,263.038675443328,50.5436578976919,212.574724540443,6.9450778578798,4.16637433911314,2787.24965613797,30.2898449896845,211.172583750288,110.454229132239,75.7637850220028,23.5014951043577,110.556394487467
B_prima2,E1_lab_soleado,4,159.000867620317,20.3319698995729,138.668897720744,18.6608638282654,133.24317622702,3.42746704619315,3.66936051882247,2424.17849384277,19.6054577099571,179.820127977839,123.304092634095,74.1777589540409,16.4303929665925,123.311327693047
B_prima2,E1_lab_soleado,5,123.159497551734,15.9542531163593,107.205244435374,23.4907003328341,92.3471002170149,2.75398688500375,4.5677101168641,2766.80177563805,15.3179141577152,208.965666805526,124.374607417352,75.5260708032967,11.5236390541428,124.786149506182
B_prima2,E1_lab_soleado,6,262.849688474693,17.5661151727373,245.283573301955,50.0719269550351,202.388068768673,6.75529189168525,3.63440085929952,2741.64923712506,30.530005950404,207.586680625971,116.150055674665,75.7159879590031,23.502403650744,116.125440564418
B_prima2,E1_lab_soleado,7,30.3882333193606,29.4668037541514,0.921429565209272,8.97804735397603,16.3097140799541,0.70886782149113,4.39160406393938,2914.97377231843,3.43237604410519,222.203062750497,112.950825671014,76.2281516426018,1.8795687811144,115.242288853153
B_prima2,E1_lab_soleado,8,29.2644073326771,15.0157209267305,14.2486864059466,9.42674783139087,17.3177028782418,0.597652287750385,1.922304335294,2985.71174334132,3.37473412075717,225.558095419244,115.318724291706,75.5458379136163,2.0381058105202,117.689154551837
B_prima2,E1_lab_soleado,9,6.58628731827787,6.58605287016394,0.000234448113930939,0.600824056020812,2.70578509400174,0,3.27967816825532,2388.12650009001,0.691341740426157,184.172169778014,104.966835945281,77.1199389023458,0.277732317791233,102.643893784069
B_prima2,E2_lab_nublado,10,625.354483084432,93.9454210271802,531.409062057252,134.698512933005,468.282112491595,12.986550423669,9.38730723614655,52.5195084559321,91.7493370503381,6.83760301118902,146.71572609155,130.19167947709,70.1292054284551,149.758454482315
B_prima2,E2_lab_nublado,1,545.257110795717,32.7060032028541,512.551107592863,115.447359521344,413.355140322133,13.4061600451014,3.04845090710502,67.6999536174088,85.8468827416856,8.65966004781675,157.442940297295,127.912348312007,65.1130819974264,157.523339244512
B_prima2,E2_lab_nublado,2,268.197186967204,24.0835489263041,244.1136380409,51.1404563475042,203.344859387794,9.04949404047997,4.66237719140882,62.407215656501,38.0484550193278,8.41994623723485,141.867464940937,134.919434374056,29.0698518974533,142.958381072299
B_prima2,E2_lab_nublado,3,748.759639568387,49.5444612844084,699.215178283978,169.634843261117,559.058955796909,14.0956992315173,5.97014127882651,60.0211893936981,105.734782170909,7.78196993137476,141.213249998169,129.653710797538,79.1693795501615,141.611861735243
B_prima2,E2_lab_nublado,4,573.650291536008,61.5201397165177,512.13015181949,149.522348897573,409.548737276736,10.029423487616,4.5497818740661,69.1015548787656,74.9311758632988,9.49630861762192,130.621699263262,137.425397073664,54.6374832961145,133.408989756439
B_prima2,E2_lab_nublado,5,34.2378262578781,34.2377034171842,0.000122840693939591,5.74204705717099,24.7505243729308,0.54298503143261,3.20226979634365,65.1624726497594,4.90162908901076,8.4457953558064,143.164144011126,129.611339354809,3.77412366548071,152.486614368801
B_prima2,E2_lab_nublado,6,515.884216794881,20.4205698572829,495.463646937598,98.9669768284111,410.47065877335,5.19752283266462,1.24905836043833,65.9356087798202,83.1397513149979,8.90688718809402,161.159711052092,135.084628062462,66.6059977416346,162.267378478841
B_prima2,E2_lab_nublado,7,584.891150212681,21.9224017685047,562.968748444176,128.678146217594,439.123579991478,14.4624151990954,2.62700880447999,63.0562850371739,86.7615683982829,8.28737273750762,148.337974282453,131.428179326168,65.6335025642732,149.464764715088
B_prima2,E2_lab_nublado,8,617.881445596928,24.7580863504976,593.12335924643,179.165822174804,419.635687434338,14.6079922899131,4.47194369787142,70.3312193791712,78.6635854821837,9.55602401680973,127.311778080968,135.871723839894,53.6155956732535,127.767006664901
B_prima2,E2_lab_nublado,9,63.1848024837015,16.3016077076652,46.8831947760363,16.2037286515956,45.2099373596226,0.152327299348143,1.61880917313514,68.7138869744687,7.03156201718635,9.24126391446728,111.285653207512,134.489028657351,5.02647641359813,111.180786949891
B_prima2,E3_finde_soleado,10,206.809081163303,31.5348990053744,175.274182157929,44.5276658292101,144.512299246956,4.97852442899972,12.7905916581231,2829.28779946351,24.1166706126307,18.7874423364019,116.613209037892,6.64034331889614,17.0183612014024,117.764102364186
B_prima2,E3_finde_soleado,1,5.33160670396021,5.3314796492993,0.00012705466091771,0.00012705466091771,1.92465471418106,0,3.40682493511824,3208.02800171973,0.209163339229608,20.4481992293381,39.2308268114086,6.37407130435784,0.0741319842701053,38.5170304698776
B_prima2,E3_finde_soleado,2,98.8692219603089,39.6966941638045,59.1725277965044,29.0348714225322,64.3066655442744,0.906105619621173,4.62157937386439,2606.32492523488,9.33627606269648,16.6706660618234,94.4305606697758,6.39623475201237,6.38584095270349,99.3029400398146
B_prima2,E3_finde_soleado,3,212.588494364044,21.6743273535217,190.914167010522,33.7891840925988,172.008400223887,1.78532207695975,5.00558797058105,3330.65992722642,26.2044725408305,14.8012287599265,123.263832406457,4.443932759071,21.706360965261,126.193609945839
B_prima2,E3_finde_soleado,4,199.809805702125,25.312308582248,174.497497119877,34.6695869098379,156.484385917053,5.21806690893038,3.43776596630326,3078.0440049164,22.949904263674,6.97560700794627,114.858748713702,2.26624668029583,18.1877849127976,116.227474110025
B_prima2,E3_finde_soleado,5,325.66421364843,7.83649548546262,317.827718162968,75.1592339551563,239.151933375823,7.27252939098007,4.08051692645406,3505.55641121513,41.2891546740277,12.6330037510741,126.784439135831,3.60370858978564,30.5683815838736,127.819922475123
B_prima2,E3_finde_soleado,6,4.04575055098156,4.0456885588799,6.19921016647183e-05,0.124396278644162,1.14385920379249,0,2.77749506854491,3018.26851725681,0.105759740700488,25.7048947647381,26.1409445213644,8.51643736061641,0.0297419227678768,26.0013843218352
B_prima2,E3_finde_soleado,7,6.11566766113002,6.11551375573774,0.000153905392278233,0.000153905392278233,2.03500009420321,0,4.08051366153453,2911.92311022369,0.227943165966095,21.226504259943,37.2720001472377,7.28951399349017,0.0777472581720055,38.2050391021957
B_prima2,E3_finde_soleado,8,228.590415924357,6.57812151176856,222.012294412589,87.7467077762829,132.508756952283,4.18467992932582,4.15027126646547,3093.78073535852,27.2844003863639,20.25405537514,119.359336549755,6.5467003345319,15.9612263433707,120.454124772436
B_prima2,E3_finde_soleado,9,116.932220274169,12.1436235052433,104.788596768925,24.6390573395969,83.9732580570592,4.23928311222775,4.08062176526813,2286.11326103859,13.8636645534168,8.83685713812323,118.561543780756,3.86545027699486,10.1663352240191,121.066342538612
B_prima2,E4_volatilidad,10,4.42751978923751,4.42739450569265,0.000125283544858349,0.000125283544858349,1.25953775974215,0,3.1678567459505,1737.99390307107,0.292173000109461,71.9324537779847,65.9902189075879,41.388208353826,0.0854721945719713,67.8599699857104
B_prima2,E4_volatilidad,1,21.2266820377664,20.887987338992,0.338694698774336,4.03427961975521,14.2795413952227,0.56530074445536,2.34756027833315,1916.86488528079,2.33725885483761,64.5242410649712,110.109476868744,33.6613402230065,1.69176874179219,118.475005251793
B_prima2,E4_volatilidad,2,5.54952110293322,4.9034312768815,0.646089826051716,0.492803030255368,2.49586449188693,0.182479497855179,2.37837408293574,2025.13681030892,0.449337393354495,73.9029866779126,80.9686791022375,36.4928365835389,0.208452489226204,83.5191533449835
B_prima2,E4_volatilidad,3,462.591074796404,47.0835579800424,415.507516816362,101.146721500683,348.908586425488,9.31778338666996,3.21798348355954,1855.28803929586,52.5840271118462,68.9408579948502,113.67280947863,37.1591130512627,40.3751034923991,115.718285714993
B_prima2,E4_volatilidad,4,131.76674530458,29.7129050331197,102.053840271461,22.497240633437,103.063402734904,3.67221027617487,2.53389166004736,1614.42503052458,28.7108974826844,56.5903582872306,217.891831632624,35.0529490172997,22.5158364724231,218.465875130645
B_prima2,E4_volatilidad,5,206.850242634914,7.21105734869665,199.639185286218,31.4954550431664,168.207920213238,4.80653793639617,2.34032944209738,1868.2726301727,42.6332882438737,67.8909504048848,206.107025550463,36.3388882909499,33.9333472432122,201.734539016919
B_prima2,E4_volatilidad,6,379.730749517345,11.973756457332,367.756993060013,80.3220445333753,286.976837280681,9.78494275039611,2.64692495288994,1828.59147293213,46.9703833261055,69.182210901208,123.693915717405,37.8336068636889,35.0286127232842,122.06076648975
B_prima2,E4_volatilidad,7,25.7997076676211,5.35752937866165,20.4421782889595,5.32078676567726,16.505061526702,0.934341758057541,3.03951761718432,1974.825781916,2.80399937290818,77.7757277337059,108.683377696842,39.38358940111,1.86761524649991,113.154091760183
B_prima2,E4_volatilidad,8,195.600751386524,28.5703649114223,167.030386475101,65.3609582043518,123.496499524713,4.2715310057878,2.47176265165382,2032.62627826432,23.0721114448311,76.6385500092495,117.955126865738,37.7042011257927,14.9655897576251,121.18229921675
B_prima2,E4_volatilidad,9,20.00557498866,20.0053010574227,0.000273931237362101,0.917506744458832,15.5888163359281,0.733796956551169,2.76545495172198,1314.64273552101,2.38978375830275,47.4054751815867,119.455889653628,36.0595878261932,2.01647202209449,129.353760968179
B_prima2_oraculo,E1_lab_soleado,10,6.67444076100992,6.67438158245846,5.91785514624865e-05,5.91785514624865e-05,2.07184042847508,0,4.60254115398337,2843.94308715576,0.714601738497233,222.120109644385,107.065410284517,78.1028673349888,0.222303811175973,107.297747510214
B_prima2_oraculo,E1_lab_soleado,1,7.46048078483126,7.46034279670005,0.000137988131213991,0.603122728571322,3.14209235731501,0.0122476341675723,3.70301806477736,2877.75490205264,0.768184410473071,218.037786794388,102.967145500187,75.7666285752363,0.315029199919722,100.260961198773
B_prima2_oraculo,E1_lab_soleado,2,5.82847856350307,5.82845287645509,2.56870479773542e-05,2.56870479773542e-05,1.97906049590959,0,3.8493923805455,3130.41013069282,0.626605118451169,241.262509462978,107.507493014534,77.0705752251004,0.212670330053725,107.460247169443
B_prima2_oraculo,E1_lab_soleado,3,274.23684228273,11.1982922326947,263.038550050036,50.5446181877507,212.576283100052,6.94480462709222,4.17113636783606,2787.3200594393,30.2906225119882,211.178265862564,110.454241887599,75.7639099060064,23.5016695338779,110.55640446407
B_prima2_oraculo,E1_lab_soleado,4,159.048625522321,20.3344603420104,138.714165180311,18.670107826757,133.275243820928,3.43033175474006,3.67294211987961,2424.2557727864,19.611615316089,179.826296230534,123.305783069069,74.1779387510108,16.4346266163893,123.313423747859
B_prima2_oraculo,E1_lab_soleado,5,123.164665054547,15.9594234751922,107.205241579355,23.4907000212531,92.3486971646383,2.75398478720323,4.57128308143572,2766.87401787244,15.3184863862162,208.971549544686,124.374035194526,75.5262249726039,11.5238161782013,124.78590962314
B_prima2_oraculo,E1_lab_soleado,6,262.901825247095,17.5735720672452,245.32825317985,50.0830502036715,202.424864843688,6.75592543753473,3.6379847622011,2741.71012936701,30.5358382753698,207.5913085592,116.149206064545,75.7159943115969,23.5065243445574,116.124688351449
B_prima2_oraculo,E1_lab_soleado,7,30.3822709777371,29.4707964844634,0.911474493273716,8.97189779197608,16.306972572518,0.708467924117348,4.39493268912571,2914.97197427457,3.43156280670534,222.20285880029,112.946224764431,76.2281286960187,1.87920484309343,115.239345300699
B_prima2_oraculo,E1_lab_soleado,8,29.2650464492153,15.0052934316379,14.2597530175774,9.43489495514859,17.3107695891501,0.597182487345168,1.9221994175713,2985.71282764858,3.37465715477357,225.560060410977,115.31357589436,75.5464686095141,2.0371993921993,117.683929747188
B_prima2_oraculo,E1_lab_soleado,9,6.59141543248338,6.59118097653371,0.000234455949675852,0.600782919594214,2.70731842793371,0,3.28331408495546,2388.12368734275,0.691909499727639,184.171850499399,104.971308031628,77.1198960403623,0.277902503989135,102.648621278449
B_prima2_oraculo,E2_lab_nublado,10,665.144365612238,69.563466214677,595.580899397561,150.361185738798,393.439981853453,11.7851937413587,109.558004278595,79.0585328576935,90.0103504648262,9.68436455740743,135.324532715504,122.496133021333,56.4686534496328,143.525457640617
B_prima2_oraculo,E2_lab_nublado,1,575.570931677146,47.6208436959551,527.950087981191,113.668373662094,338.089597663352,11.3150577150349,112.497902636649,78.458276215399,82.8823612994306,9.69339076283087,144.000255638208,123.548352454478,51.6797010358432,152.858003893106
B_prima2_oraculo,E2_lab_nublado,2,386.204029488598,31.4271009615527,354.776928527046,84.8315821498538,186.295834699095,7.74217121784358,107.33444142179,69.7940449307789,49.4623061719727,9.16428398497129,128.072993535229,131.304669245927,26.0480590018069,139.820941482024
B_prima2_oraculo,E2_lab_nublado,3,832.47109846302,14.7880784744282,817.683019988592,159.954789207082,542.171812770817,15.4817444477865,114.862752037317,66.6804936989002,114.145763474122,8.24928583644687,137.116788420485,123.713628661735,76.2885003978521,140.709086309694
B_prima2_oraculo,E2_lab_nublado,4,719.804161379628,61.9264594514653,657.877701928163,152.457077818277,446.64954547182,11.6365416882046,109.06099640131,66.0519392225404,95.00505695326,8.68978313622537,131.987368301909,131.5598487873,62.0491061725208,138.921234335916
B_prima2_oraculo,E2_lab_nublado,5,329.916255172285,15.9765565821415,313.939698590144,35.2766925838774,172.389986757435,1.65729471370948,120.592281117246,80.399365369256,50.6849225034974,10.381235021357,153.629661190926,129.120857778893,30.596521418668,177.484330697927
B_prima2_oraculo,E2_lab_nublado,6,683.060972952217,28.6859436534408,654.375029298776,118.836130681076,445.826982057238,9.47855107124081,108.919309142645,68.4327666329924,102.811942424066,9.0145175747439,150.516493395471,131.728089017489,71.1225096608025,159.529397105156
B_prima2_oraculo,E2_lab_nublado,7,523.712267885316,19.4175947974756,504.294673087841,104.444490066431,295.614639640248,12.7023354015126,110.950802777108,68.9213427994338,72.1026204523872,8.78931891530521,137.676019589017,127.526808943389,42.9277766322695,145.21532723992
B_prima2_oraculo,E2_lab_nublado,8,705.443431169976,20.3002329636608,685.143198206315,213.101913541191,368.983291920498,12.735887684238,110.622338024048,82.676739123737,89.6134044784361,10.4621240301614,127.031311822994,126.542533499095,48.5776552533839,131.6527233538
B_prima2_oraculo,E2_lab_nublado,9,909.203607669588,22.9776335048656,886.225974164722,161.874431247697,621.230996865863,10.9538396355009,115.144339920527,75.9648978186351,135.371118893295,9.56804849738585,148.889773150229,125.953549233087,96.010894571503,154.549426953713
B_prima2_oraculo,E3_finde_soleado,10,208.416828843825,33.2001338153689,175.216695028457,44.570663311028,145.035756724494,4.9771665583945,13.8332422498943,2830.89337259414,24.2142558107879,18.787070132539,116.181864704086,6.63644569393409,17.0496300566652,117.554666805733
B_prima2_oraculo,E3_finde_soleado,1,2.95910681248093,2.95897975761369,0.000127054867234372,0.000127054867234372,1.11233186015755,0,1.84664789745614,3205.31283269141,0.0722765670990356,20.7395010502441,24.4251294999516,6.47035161083784,0.0269335122054437,24.2135581746519
B_prima2_oraculo,E3_finde_soleado,2,96.4287706911025,37.2562381655937,59.1725325255088,29.034871868549,63.4651247887684,0.906108319034684,3.02266571473373,2603.53960984575,9.19783510439859,16.9604007043293,95.3847595326368,6.51436246262223,6.33797211077224,99.8654321072711
B_prima2_oraculo,E3_finde_soleado,3,204.525312437825,13.6111859304921,190.914126507333,30.5446880773898,169.587203523758,1.78532547296702,2.60809536369322,3321.95997178628,25.75060936227,15.1154446170521,125.904266104461,4.55015856465128,21.5700388911737,127.191429795302
B_prima2_oraculo,E3_finde_soleado,4,200.17546171442,25.6771696722507,174.49829204217,34.7474808550708,156.662491491266,5.22002218238635,3.54546718569759,3078.33949317254,22.9633548522407,7.01999027558354,114.716132814527,2.28044706932202,18.1946237092704,116.138991127208
B_prima2_oraculo,E3_finde_soleado,5,323.226310534755,5.39853991327083,317.827770621484,75.1592072548887,238.307853937737,7.27256633004662,2.48668301206575,3502.74348907928,41.1509490784068,12.9092649461989,127.313116962309,3.68547254072326,30.5205349629932,128.071880379433
B_prima2_oraculo,E3_finde_soleado,6,4.37311296110859,4.37305096880052,6.19923080629832e-05,0.194331813850407,1.28375023514418,0,2.895030912114,3018.47002462589,0.11295064118307,25.7465966544326,25.8284298136303,8.52968439122519,0.0331790330862812,25.8453959173413
B_prima2_oraculo,E3_finde_soleado,7,3.67778469907202,3.67763079653598,0.00015390253603827,0.00015390253603827,1.19095104937098,0,2.48667974716501,2909.16955571461,0.0897349753090277,21.5015632452465,24.399192082035,7.39096255252983,0.0299018765194153,25.1075613352946
B_prima2_oraculo,E3_finde_soleado,8,226.182648287288,4.21665021598753,221.9659980713,87.7410092032546,131.642414491255,4.18321392030971,2.6160106724691,3091.00207237022,27.1420383979182,20.5236373515063,120.000533212625,6.63980057954751,15.9088508141141,120.848974668198
B_prima2_oraculo,E3_finde_soleado,9,114.542119163787,9.69642104757368,104.845698116213,24.6463612168547,83.1686415062452,4.24085417521786,2.48626226545229,2283.34585379122,13.7316034056049,9.14341500377735,119.882568140456,4.00439337238194,10.1234697554609,121.722196877542
B_prima2_oraculo,E4_volatilidad,10,4.42803856536425,4.42791328332837,0.000125282035877845,0.000125282035877845,1.25977793289354,0,3.16813535043482,1738.01761257064,0.292215086810378,71.9295526447722,65.9919922775877,41.3859745289829,0.085493231141535,67.8637313047453
B_prima2_oraculo,E4_volatilidad,1,21.2225904791131,20.8834332058447,0.339157273268465,4.0372890970844,14.2721281450454,0.565414041560442,2.34775919542292,1916.82292890709,2.33593891756407,64.5189893837349,110.068510244452,33.6593372349326,1.69016448635937,118.424138935868
B_prima2_oraculo,E4_volatilidad,2,5.55043141835876,4.90434159218536,0.6460898261734,0.492803030376675,2.49652740823134,0.182479500487148,2.3786214792636,2025.13724422682,0.449424175417565,73.8959217146178,80.9710347795737,36.4893401300467,0.208512282499684,83.5209266328078
B_prima2_oraculo,E4_volatilidad,3,462.013521173399,46.2568081526333,415.756713020766,101.59718906068,348.469303334765,9.31981161455414,2.62721716339645,1855.88381674546,52.5203736333574,68.9472575605287,113.677135465578,37.1506324579288,40.3229450866359,115.714482454424
B_prima2_oraculo,E4_volatilidad,4,131.669382192616,29.6154258168125,102.053956375803,22.4972197222035,103.053427311451,3.6723601021754,2.44637505676903,1614.4204738827,28.6994133347047,56.5898721570782,217.965732479257,35.0527468355125,22.5146506691694,218.475515628655
B_prima2_oraculo,E4_volatilidad,5,206.849166760873,7.20971603141154,199.639450729462,31.4954731029175,168.20696805479,4.80619050047319,2.34053510267571,1868.2758691546,42.6331901164455,67.8856279513984,206.107623173224,36.3359764327078,33.9332418838055,201.735054595077
B_prima2_oraculo,E4_volatilidad,6,378.569743044055,10.6908120776959,367.878930966359,80.3374256586925,286.171670077071,9.7769464350152,2.28370087327356,1828.59818242664,46.8334614015134,69.1828167778635,123.711580922787,37.8337993785243,34.9336992100452,122.072528006133
B_prima2_oraculo,E4_volatilidad,7,29.420072247688,5.3579672211065,24.0621050265815,8.94067087084414,16.505307667148,0.934343044638935,3.03975066505697,1974.83206639101,3.47581942777998,77.7765334117499,118.144489874702,39.383872044313,1.86763454244896,113.153573390594
B_prima2_oraculo,E4_volatilidad,8,205.859637144719,28.5826197216346,177.277017423084,73.5126249802432,123.500485037356,4.27146055430967,4.57506657279276,2042.79586834851,24.3619892905851,76.9949096482769,118.342719478606,37.6909464333913,14.9666382598036,121.186878377656
B_prima2_oraculo,E4_volatilidad,9,20.0051499217626,20.0048760119878,0.000273909774805132,0.917237443934066,15.5887854766868,0.733767302310211,2.76535969883156,1314.64861844624,2.38973776941933,47.406277656158,119.45612898505,36.0600368729606,2.01646771675794,129.353740852589
B_prima2_semana,E1_lab_soleado,1,790.231468009336,48.7076915171223,741.523776492214,163.520831394603,577.663714986876,19.1169479558496,29.9299736719408,20998.8940890237,90.4610549513383,828.249442564792,114.474123865527,39.4425267851475,67.1946572672832,116.321409020488
B_prima2_semana,E1_lab_soleado,2,785.942188526253,121.034431433905,664.907757092348,167.753844258145,594.081125013432,12.9118376836075,11.1953815709829,20353.946079386,82.7389749189702,719.283479808873,105.273614429729,35.3387729830604,63.6263267272924,107.100401019901
B_prima2_semana,E1_lab_soleado,3,1339.1065523992,85.3103348121671,1253.79621758703,245.904845544363,1048.81113660158,29.2090158823816,15.1815543707537,20650.5718375122,146.816943825815,720.633440532491,109.637984791256,34.8965368224548,115.418393411627,110.046880113814
B_prima2_semana,E1_lab_soleado,4,726.329426745835,155.97838673148,570.351040014355,152.971448726518,521.972698789434,17.1041377594918,34.2811414703571,20546.3034296677,82.5027884249436,778.242971826179,113.588662921974,37.8775176999693,61.1665326011212,117.183394347979
B_prima2_semana,E1_lab_soleado,5,626.037626099402,26.6048932486289,599.432732850773,95.6516800419876,513.122592126623,13.163344158987,4.1000097717701,18843.5453229002,72.2084225358994,733.810721543084,115.3419850909,38.942285486548,59.1973048199595,115.366787056905
B_prima2_semana,E2_lab_nublado,1,1977.03324099528,111.07989464917,1865.95334634611,377.244320336547,1544.34481576339,44.1735590986964,11.2705457964945,4083.31060721605,281.175892787342,313.318450726118,142.221125551633,76.7314762125664,219.950684441926,142.423299639336
B_prima2_semana,E2_lab_nublado,2,1456.46208016939,56.9661303967244,1399.49594977267,342.854591596228,1078.14144744862,28.6811415228501,6.78489960160659,3562.12105241469,221.516054883742,237.08386560138,152.091879287361,66.5569367556066,162.291324480642,150.528787168601
B_prima2_semana,E2_lab_nublado,3,2513.76676967138,156.749069031472,2357.01770063991,557.21887528014,1873.50367111842,56.0413249075422,27.0028983651541,3301.4719228876,391.040859137191,241.857234788403,155.559721711299,73.2573956215461,292.296271560247,156.015852045679
B_prima2_semana,E2_lab_nublado,4,2804.07287696072,174.111190680482,2629.96168628024,636.427483030466,2080.54872511902,66.9760433302985,20.120625480763,4549.38273787331,415.369118414355,310.800329334806,148.130643046826,68.3170327146613,311.82652951092,149.877061635786
B_prima2_semana,E2_lab_nublado,5,1845.50713375409,226.774891463736,1618.73224229035,416.947571035107,1364.48962079331,34.7836958173577,29.2862461082046,2313.717393574,270.600770261347,171.228431720206,146.626780960145,74.0057675996933,200.513120603865,146.95100464545
B_prima2_semana,E3_finde_soleado,1,909.885098872,57.5499669430343,852.335131928966,169.922733946073,714.645124315722,22.3736435896819,2.9435970204387,21317.8112229632,106.731811370496,952.936159011045,117.302516002089,44.701407149368,84.0103195761272,117.555296632812
B_prima2_semana,E3_finde_soleado,2,600.528237178095,106.967157175542,493.561080002552,99.8700836047187,482.700480475054,10.7893464272717,7.16832667096661,21835.4169048125,70.3002332834278,1018.26563479423,117.063992883618,46.6336703912351,56.7402571174091,117.547546382319
B_prima2_semana,E3_finde_soleado,3,1254.8161528136,40.1929846253499,1214.62316818825,286.173151131303,933.59808525988,28.5790150067857,6.46590141554447,21300.4208375774,141.527791474405,1018.8427959236,112.787671052103,47.8320500657053,105.266758540137,112.753828657258
B_prima2_semana,E3_finde_soleado,4,1071.420583218,123.948650486583,947.47193273142,240.154257849369,802.501601473766,22.0564396073484,6.70828428745308,21960.896613263,101.837504978147,1006.61417636314,95.0490466332824,45.8366611386536,76.34184604777,95.1298363860844
B_prima2_semana,E3_finde_soleado,5,485.247529297843,34.9821420538459,450.265387243997,88.5027114377998,383.866752591851,9.0318129359581,3.84625233218306,19745.2706548212,55.0868633196476,899.661511269719,113.523222672269,45.5633922166596,43.7529862847828,113.979619202144
B_prima2_semana,E4_volatilidad,1,1238.19180081366,67.7629307004304,1170.42887011323,226.777692531383,975.488262708869,27.0709186867641,8.85492688654714,11501.7478086473,116.82586639062,249.651593442492,94.3519948313739,21.7055353321864,92.5808001838557,94.9071390431338
B_prima2_semana,E4_volatilidad,2,1066.90225606989,72.3172366186464,994.585019451242,193.211957004521,838.136597863038,20.2214478974856,15.3322533047793,10833.6785270286,115.543017767424,209.784442257154,108.297659987191,19.3641007284617,89.9013980131305,107.26342011833
B_prima2_semana,E4_volatilidad,3,2437.0745084258,92.9039217808782,2344.17058664492,503.026517743657,1825.06385366351,52.9316708804086,56.0524661380518,11828.7136890073,218.822148337933,199.336365261971,89.7888626635706,16.8519054990078,168.015761307155,92.0602098221882
B_prima2_semana,E4_volatilidad,4,1625.84143701768,141.689317100801,1484.15211991688,365.140362394033,1197.48558256484,40.7540148939527,22.4614771647635,11556.0076957467,149.45954521636,226.327012428645,91.9275040071047,19.5852251389506,111.478845449252,93.0941024028706
B_prima2_semana,E4_volatilidad,5,1160.54525000029,64.9218687861624,1095.62338121413,265.014583492223,826.808552531001,24.3502842986361,44.3718296783475,9449.75282360427,91.4449224544465,179.896416420278,78.7947927531681,19.0371557625211,65.3998925262362,79.0991969374725
B_prima2_semana_s6a10,E1_lab_soleado,10,886.798376173007,146.569902607611,740.228473565395,150.814440162467,701.214095075378,19.4952659317454,15.2745750033172,20522.9573833596,104.800878796792,793.791533671597,118.178925010059,38.6782235544288,82.5744892069115,117.759311723526
B_prima2_semana_s6a10,E1_lab_soleado,6,140.975067323364,37.8577056544482,103.117361668916,15.3581959339881,118.685438393583,3.29815064639922,3.63328234937723,18908.1347300397,15.5394939267898,689.491238933835,110.228668244902,36.4653229299466,13.0936133674538,110.321986797006
B_prima2_semana_s6a10,E1_lab_soleado,7,367.570880586663,97.0592528729752,270.511627713688,70.3090100573367,269.741358922125,9.96025940435279,17.5602522027972,19427.7146076073,45.8392889635184,689.796518568542,124.708706223835,35.5057984174031,34.432939805096,127.651688056621
B_prima2_semana_s6a10,E1_lab_soleado,8,1206.70575533359,55.7438014958257,1150.96195383777,240.456071678901,934.787186237029,25.7195741850842,5.74292323249476,20852.6163573427,139.032208389192,765.400996935373,115.216329892084,36.7052739962704,107.437963703761,114.933072773762
B_prima2_semana_s6a10,E1_lab_soleado,9,1370.2035466013,159.206673887308,1210.99687271399,237.657475232557,1091.63155689778,26.1883330068877,14.7261814639417,20154.6604253006,139.058529126472,770.5592742712,101.487497584864,38.2323124285388,110.610251056072,101.325626175929
B_prima2_semana_s6a10,E2_lab_nublado,10,2077.26844160084,148.745788189004,1928.52265341184,391.737848344206,1635.57138846917,43.6824013284936,6.27680345882043,3458.65716410222,300.636004415307,263.150382243872,144.72660268387,76.0845524023423,236.982274900509,144.892651321271
B_prima2_semana_s6a10,E2_lab_nublado,6,1724.11678713187,204.232896857484,1519.88389027438,326.833017894544,1349.23421129799,26.8796463183266,21.169911620877,2968.22413204937,259.809193084499,183.585250566574,150.691179984798,61.850198098019,204.331655211339,151.442687637432
B_prima2_semana_s6a10,E2_lab_nublado,7,2067.39936012111,227.323834007457,1840.07552611365,414.440487903692,1591.81834932181,38.5946424472613,22.5458804482495,2452.14177397964,315.198387779311,178.868147467362,152.461296960471,72.9436402761788,244.955744194287,153.884232015952
B_prima2_semana_s6a10,E2_lab_nublado,8,1902.25080905028,214.981200616186,1687.26960843409,396.793098382526,1444.58750458447,39.9794102000619,20.8907958830508,3249.07623485071,290.049691658425,238.544684289918,152.477102534779,73.4192327441275,220.909895871014,152.922474526427
B_prima2_semana_s6a10,E2_lab_nublado,9,2651.12167521164,91.1825071724406,2559.9391680392,546.30953741914,2029.1438177109,59.7165243167676,15.9517957646489,4134.48417965792,398.797689382742,312.771110412121,150.426022732776,75.6493668426612,304.968167748942,150.29401321242
B_prima2_semana_s6a10,E3_finde_soleado,10,906.664782489043,172.105670936301,734.559111552742,154.280501868034,720.13620413269,20.8534339847876,11.3946425034173,21097.1387754791,108.967182116078,958.691837939515,120.184641799953,45.4417941760799,86.6507025741717,120.325435767434
