Version,Escenario,KPI,N,Ref_media,Ver_media,Dif,Dif_mediana,Dif_pct,Gana_ver,p_t,p_rank
E0_8,TODOS,Coste_corregido,20,-376.72070143246,-427.720933765837,-51.0002323333772,-50.9271244756992,-13.5379426029553,20,9.2265102225042e-09,9.56917315705946e-05
E0_8,TODOS,Coste_total_H2,20,-375.04069323406,-422.304907335757,-47.2642141016976,-45.4041127802337,-12.6024228715364,20,1.34501826787314e-07,9.56917315705946e-05
E0_8,TODOS,V_terminal,20,-14.1266207961795,-26.4910439698339,-12.3644231736544,-10.2403996012206,-87.5256960036638,0,0.00131961363038213,9.56917315705946e-05
E0_8,TODOS,E_Import_Red,20,1320.32199568236,648.488246330862,-671.833749351503,-637.479608310893,-50.884083696893,20,5.16388487525887e-09,9.56917315705946e-05
E0_8,TODOS,E_Export_Red,20,14013.8609636433,13451.8694202981,-561.991543345186,-554.612515021166,-4.01025488124352,NaN,3.22552007325783e-09,9.56917315705946e-05
E0_8,TODOS,Autarquia_pct,20,87.6524265794056,93.9409588604963,6.28853228109076,5.9171135977733,7.17439610801179,20,6.36652242036462e-09,9.56917315705946e-05
E0_8,TODOS,Autoconsumo_pct,20,45.5954824389406,48.5140006927545,2.91851825381382,2.35407571280317,6.40089346071107,20,2.17891181031327e-06,9.56917315705946e-05
E0_8,TODOS,coste_H2_kg,20,3.11633217669612,3.05409530371611,-0.0622368729800045,-0.0631459282969793,-1.9971193522119,17,0.00172865347368067,0.00234534072287745
E0_8,TODOS,kg_H2_EL,20,167.884805061268,167.50432164318,-0.38048341808758,-0.000391388587871688,-0.226633624138126,6,0.0986990865466622,0.0216782152709683
E0_8,TODOS,E_Comp,20,261.075556546122,254.951683399664,-6.12387314645815,-2.210860125262,-2.34563251630043,19,0.025758543806522,0.000129926100333739
E0_8,TODOS,t_run_El_pct,20,36.7335371469293,36.238556153181,-0.494980993748357,-0.381282438355758,-1.34749069159471,NaN,3.48384077739627e-05,0.000129926100333739
E0_8,TODOS,Conmutaciones_El,20,32.1,31.6,-0.5,-0.5,-1.55763239875389,10,0.153586670831697,0.187795669331835
E0_8,TODOS,LOH_High_media,20,73.9158633635564,72.0310897220143,-1.88477364154211,-1.09925377104457,-2.54989058610034,0,0.00113100338869243,9.56917315705946e-05
E0_8,TODOS,LOH_High_min,20,21.7995380237983,19.1544725990307,-2.64506542476766,-0.585814289813957,-12.1335847662463,3,0.00297992405298531,0.00265603082309645
E0_8,TODOS,pct_tiempo_critico,20,38.8248365991458,42.4010624982432,3.57622589909739,1.89153126400254,9.21118081196527,0,0.00040967565667871,9.56917315705946e-05
E_8,TODOS,Coste_Neto,20,-390.84732222864,-458.644135876765,-67.7968136481251,-71.2786143212225,-17.3461118427377,20,1.26511650044847e-08,9.56917315705946e-05
E_8,TODOS,Coste_corregido,20,-376.72070143246,-433.565958676985,-56.8452572445251,-53.8469884518149,-15.0894965496651,20,4.64480320871985e-09,9.56917315705946e-05
E_8,TODOS,Coste_total_H2,20,-375.04069323406,-427.421928694265,-52.3812354602056,-46.9307104695814,-13.9668138431887,20,7.70257784221684e-08,9.56917315705946e-05
E_8,TODOS,V_terminal,20,-14.1266207961795,-25.0781771997794,-10.9515564035999,-8.45809625811429,-77.5242470340942,3,0.0048939724360304,0.000315046961090167
E_8,TODOS,E_Import_Red,20,1320.32199568236,603.586325043862,-716.735670638503,-667.101042289648,-54.2849148148957,20,9.18542575334413e-10,9.56917315705946e-05
E_8,TODOS,E_Export_Red,20,14013.8609636433,13417.3619564752,-596.499007168077,-558.199652720282,-4.25649297303289,NaN,8.5614715317206e-10,9.56917315705946e-05
E_8,TODOS,Autarquia_pct,20,87.6524265794056,94.3418336106441,6.68940703123855,6.27984901453015,7.63174197485396,20,1.07837383467313e-09,9.56917315705946e-05
E_8,TODOS,Autoconsumo_pct,20,45.5954824389406,48.6774096273199,3.08192718837924,2.48573832388604,6.75928189268841,20,1.82114024971369e-06,9.56917315705946e-05
E_8,TODOS,coste_H2_kg,20,3.11633217669612,3.00164696047733,-0.114685216218788,-0.111883127599255,-3.6801345208448,19,5.43216568016369e-06,0.00072854180016988
